Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2007,8,55-64,2,Female,0,Total,4,Kings,142024
2007,8,55-64,2,Female,1,White Non Hispanic,4,Kings,55383
2007,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,51626
2007,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,11417
2007,8,55-64,2,Female,5,Hispanic,4,Kings,23598
2007,9,65-74,0,Total,0,Total,4,Kings,158189
2007,9,65-74,0,Total,1,White Non Hispanic,4,Kings,70538
2007,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,51023
2007,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,13191
2007,9,65-74,0,Total,5,Hispanic,4,Kings,23437
2007,9,65-74,1,Male,0,Total,4,Kings,66141
2007,9,65-74,1,Male,1,White Non Hispanic,4,Kings,30837
2007,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,19074
2007,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,6407
2007,9,65-74,1,Male,5,Hispanic,4,Kings,9823
2007,9,65-74,2,Female,0,Total,4,Kings,92048
2007,9,65-74,2,Female,1,White Non Hispanic,4,Kings,39701
2007,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,31949
2007,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,6784
2007,9,65-74,2,Female,5,Hispanic,4,Kings,13614
2007,10,75-84,0,Total,0,Total,4,Kings,103036
2007,10,75-84,0,Total,1,White Non Hispanic,4,Kings,58955
2007,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,26294
2007,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,6522
2007,10,75-84,0,Total,5,Hispanic,4,Kings,11265
2007,10,75-84,1,Male,0,Total,4,Kings,38385
2007,10,75-84,1,Male,1,White Non Hispanic,4,Kings,22839
2007,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,8581
2007,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,2870
2007,10,75-84,1,Male,5,Hispanic,4,Kings,4095
2007,10,75-84,2,Female,0,Total,4,Kings,64651
2007,10,75-84,2,Female,1,White Non Hispanic,4,Kings,36116
2007,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,17713
2007,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,3652
2007,10,75-84,2,Female,5,Hispanic,4,Kings,7170
2007,11,85+,0,Total,0,Total,4,Kings,46467
2007,11,85+,0,Total,1,White Non Hispanic,4,Kings,30900
2007,11,85+,0,Total,2,Black Non Hispanic,4,Kings,9839
2007,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2114
2007,11,85+,0,Total,5,Hispanic,4,Kings,3614
2007,11,85+,1,Male,0,Total,4,Kings,14817
2007,11,85+,1,Male,1,White Non Hispanic,4,Kings,10209
2007,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2643
2007,11,85+,1,Male,3,Other Non Hispanic,4,Kings,814
2007,11,85+,1,Male,5,Hispanic,4,Kings,1151
2007,11,85+,2,Female,0,Total,4,Kings,31650
2007,11,85+,2,Female,1,White Non Hispanic,4,Kings,20691
2007,11,85+,2,Female,2,Black Non Hispanic,4,Kings,7196
2007,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1300
2007,11,85+,2,Female,5,Hispanic,4,Kings,2463
2008,0,Total,0,Total,0,Total,4,Kings,2556598
2008,0,Total,0,Total,1,White Non Hispanic,4,Kings,948962
2008,0,Total,0,Total,2,Black Non Hispanic,4,Kings,855940
2008,0,Total,0,Total,3,Other Non Hispanic,4,Kings,247645
2008,0,Total,0,Total,5,Hispanic,4,Kings,504051
2008,0,Total,1,Male,0,Total,4,Kings,1208456
2008,0,Total,1,Male,1,White Non Hispanic,4,Kings,460790
2008,0,Total,1,Male,2,Black Non Hispanic,4,Kings,377441
2008,0,Total,1,Male,3,Other Non Hispanic,4,Kings,125299
2008,0,Total,1,Male,5,Hispanic,4,Kings,244926
2008,0,Total,2,Female,0,Total,4,Kings,1348142
2008,0,Total,2,Female,1,White Non Hispanic,4,Kings,488172
2008,0,Total,2,Female,2,Black Non Hispanic,4,Kings,478499
2008,0,Total,2,Female,3,Other Non Hispanic,4,Kings,122346
2008,0,Total,2,Female,5,Hispanic,4,Kings,259125
2008,1,<1,0,Total,0,Total,4,Kings,40527
2008,1,<1,0,Total,1,White Non Hispanic,4,Kings,11907
2008,1,<1,0,Total,2,Black Non Hispanic,4,Kings,15047
2008,1,<1,0,Total,3,Other Non Hispanic,4,Kings,3365
2008,1,<1,0,Total,5,Hispanic,4,Kings,10208
2008,1,<1,1,Male,0,Total,4,Kings,20718
2008,1,<1,1,Male,1,White Non Hispanic,4,Kings,6096
2008,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7685
2008,1,<1,1,Male,3,Other Non Hispanic,4,Kings,1728
2008,1,<1,1,Male,5,Hispanic,4,Kings,5209
2008,1,<1,2,Female,0,Total,4,Kings,19809
2008,1,<1,2,Female,1,White Non Hispanic,4,Kings,5811
2008,1,<1,2,Female,2,Black Non Hispanic,4,Kings,7362
2008,1,<1,2,Female,3,Other Non Hispanic,4,Kings,1637
2008,1,<1,2,Female,5,Hispanic,4,Kings,4999
2008,2,01-09,0,Total,0,Total,4,Kings,324750
2008,2,01-09,0,Total,1,White Non Hispanic,4,Kings,113064
2008,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,103301
2008,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,33379
2008,2,01-09,0,Total,5,Hispanic,4,Kings,75006
2008,2,01-09,1,Male,0,Total,4,Kings,165905
2008,2,01-09,1,Male,1,White Non Hispanic,4,Kings,58291
2008,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,52433
2008,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,17229
2008,2,01-09,1,Male,5,Hispanic,4,Kings,37952
2008,2,01-09,2,Female,0,Total,4,Kings,158845
2008,2,01-09,2,Female,1,White Non Hispanic,4,Kings,54773
2008,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,50868
2008,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,16150
2008,2,01-09,2,Female,5,Hispanic,4,Kings,37054
2008,3,10-19,0,Total,0,Total,4,Kings,350837
2008,3,10-19,0,Total,1,White Non Hispanic,4,Kings,110715
2008,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,130201
2008,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,30986
2008,3,10-19,0,Total,5,Hispanic,4,Kings,78935
2008,3,10-19,1,Male,0,Total,4,Kings,178662
2008,3,10-19,1,Male,1,White Non Hispanic,4,Kings,57964
2008,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,64624
2008,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,16092
2008,3,10-19,1,Male,5,Hispanic,4,Kings,39982
2008,3,10-19,2,Female,0,Total,4,Kings,172175
2008,3,10-19,2,Female,1,White Non Hispanic,4,Kings,52751
2008,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,65577
2008,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,14894
2008,3,10-19,2,Female,5,Hispanic,4,Kings,38953
2008,4,20-24,0,Total,0,Total,4,Kings,186014
2008,4,20-24,0,Total,1,White Non Hispanic,4,Kings,62357
2008,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,69351
2008,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,14450
2008,4,20-24,0,Total,5,Hispanic,4,Kings,39856
2008,4,20-24,1,Male,0,Total,4,Kings,90989
2008,4,20-24,1,Male,1,White Non Hispanic,4,Kings,32040
2008,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,31639
2008,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,7172
2008,4,20-24,1,Male,5,Hispanic,4,Kings,20138
2008,4,20-24,2,Female,0,Total,4,Kings,95025
2008,4,20-24,2,Female,1,White Non Hispanic,4,Kings,30317
2008,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,37712
2008,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,7278
2008,4,20-24,2,Female,5,Hispanic,4,Kings,19718
2008,5,25-34,0,Total,0,Total,4,Kings,367032
2008,5,25-34,0,Total,1,White Non Hispanic,4,Kings,126937
2008,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,119899
2008,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,37512
2008,5,25-34,0,Total,5,Hispanic,4,Kings,82684
2008,5,25-34,1,Male,0,Total,4,Kings,178954
2008,5,25-34,1,Male,1,White Non Hispanic,4,Kings,61861
2008,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,55017
2008,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,19011
2008,5,25-34,1,Male,5,Hispanic,4,Kings,43065
2008,5,25-34,2,Female,0,Total,4,Kings,188078
2008,5,25-34,2,Female,1,White Non Hispanic,4,Kings,65076
2008,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,64882
2008,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,18501
2008,5,25-34,2,Female,5,Hispanic,4,Kings,39619
2008,6,35-44,0,Total,0,Total,4,Kings,364353
2008,6,35-44,0,Total,1,White Non Hispanic,4,Kings,129684
2008,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,119224
2008,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,41403
2008,6,35-44,0,Total,5,Hispanic,4,Kings,74042
2008,6,35-44,1,Male,0,Total,4,Kings,172617
2008,6,35-44,1,Male,1,White Non Hispanic,4,Kings,66628
2008,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,49066
2008,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,20687
2008,6,35-44,1,Male,5,Hispanic,4,Kings,36236
2008,6,35-44,2,Female,0,Total,4,Kings,191736
2008,6,35-44,2,Female,1,White Non Hispanic,4,Kings,63056
2008,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,70158
2008,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,20716
2008,6,35-44,2,Female,5,Hispanic,4,Kings,37806
2008,7,45-54,0,Total,0,Total,4,Kings,342929
2008,7,45-54,0,Total,1,White Non Hispanic,4,Kings,123239
2008,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,120894
2008,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,39021
2008,7,45-54,0,Total,5,Hispanic,4,Kings,59775
2008,7,45-54,1,Male,0,Total,4,Kings,159928
2008,7,45-54,1,Male,1,White Non Hispanic,4,Kings,61373
2008,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,50591
2008,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,20374
2008,7,45-54,1,Male,5,Hispanic,4,Kings,27590
2008,7,45-54,2,Female,0,Total,4,Kings,183001
2008,7,45-54,2,Female,1,White Non Hispanic,4,Kings,61866
2008,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,70303
2008,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,18647
2008,7,45-54,2,Female,5,Hispanic,4,Kings,32185
2008,8,55-64,0,Total,0,Total,4,Kings,265788
2008,8,55-64,0,Total,1,White Non Hispanic,4,Kings,109648
2008,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,88204
2008,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,24752
2008,8,55-64,0,Total,5,Hispanic,4,Kings,43184
2008,8,55-64,1,Male,0,Total,4,Kings,118667
2008,8,55-64,1,Male,1,White Non Hispanic,4,Kings,52131
2008,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,35168
2008,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,12515
2008,8,55-64,1,Male,5,Hispanic,4,Kings,18853
2008,8,55-64,2,Female,0,Total,4,Kings,147121
2008,8,55-64,2,Female,1,White Non Hispanic,4,Kings,57517
2008,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,53036
2008,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,12237
2008,8,55-64,2,Female,5,Hispanic,4,Kings,24331
2008,9,65-74,0,Total,0,Total,4,Kings,161979
2008,9,65-74,0,Total,1,White Non Hispanic,4,Kings,71423
2008,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,52534
2008,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,13505
2008,9,65-74,0,Total,5,Hispanic,4,Kings,24517
2008,9,65-74,1,Male,0,Total,4,Kings,67616
2008,9,65-74,1,Male,1,White Non Hispanic,4,Kings,31206
2008,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,19553
2008,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,6543
2008,9,65-74,1,Male,5,Hispanic,4,Kings,10314
2008,9,65-74,2,Female,0,Total,4,Kings,94363
2008,9,65-74,2,Female,1,White Non Hispanic,4,Kings,40217
2008,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,32981
2008,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,6962
2008,9,65-74,2,Female,5,Hispanic,4,Kings,14203
2008,10,75-84,0,Total,0,Total,4,Kings,103567
2008,10,75-84,0,Total,1,White Non Hispanic,4,Kings,57821
2008,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,26799
2008,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,6988
2008,10,75-84,0,Total,5,Hispanic,4,Kings,11959
2008,10,75-84,1,Male,0,Total,4,Kings,38664
2008,10,75-84,1,Male,1,White Non Hispanic,4,Kings,22505
2008,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,8756
2008,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3058
2008,10,75-84,1,Male,5,Hispanic,4,Kings,4345
2008,10,75-84,2,Female,0,Total,4,Kings,64903
2008,10,75-84,2,Female,1,White Non Hispanic,4,Kings,35316
2008,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,18043
2008,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,3930
2008,10,75-84,2,Female,5,Hispanic,4,Kings,7614
2008,11,85+,0,Total,0,Total,4,Kings,48822
2008,11,85+,0,Total,1,White Non Hispanic,4,Kings,32167
2008,11,85+,0,Total,2,Black Non Hispanic,4,Kings,10486
2008,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2284
2008,11,85+,0,Total,5,Hispanic,4,Kings,3885
2008,11,85+,1,Male,0,Total,4,Kings,15736
2008,11,85+,1,Male,1,White Non Hispanic,4,Kings,10695
2008,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2909
2008,11,85+,1,Male,3,Other Non Hispanic,4,Kings,890
2008,11,85+,1,Male,5,Hispanic,4,Kings,1242
2008,11,85+,2,Female,0,Total,4,Kings,33086
2008,11,85+,2,Female,1,White Non Hispanic,4,Kings,21472
2008,11,85+,2,Female,2,Black Non Hispanic,4,Kings,7577
2008,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1394
2008,11,85+,2,Female,5,Hispanic,4,Kings,2643
2009,4,20-24,1,Male,5,Hispanic,4,Kings,20693
2009,0,Total,0,Total,0,Total,4,Kings,2567098
2009,0,Total,0,Total,1,White Non Hispanic,4,Kings,959454
2009,0,Total,0,Total,2,Black Non Hispanic,4,Kings,850276
2009,0,Total,0,Total,3,Other Non Hispanic,4,Kings,254822
2009,0,Total,0,Total,5,Hispanic,4,Kings,502546
2009,0,Total,1,Male,0,Total,4,Kings,1215532
2009,0,Total,1,Male,1,White Non Hispanic,4,Kings,466469
2009,0,Total,1,Male,2,Black Non Hispanic,4,Kings,375408
2009,4,20-24,2,Female,0,Total,4,Kings,88689
2009,0,Total,1,Male,3,Other Non Hispanic,4,Kings,127614
2009,0,Total,1,Male,5,Hispanic,4,Kings,246041
2009,0,Total,2,Female,0,Total,4,Kings,1351566
2009,0,Total,2,Female,1,White Non Hispanic,4,Kings,492985
2009,0,Total,2,Female,2,Black Non Hispanic,4,Kings,474868
2009,0,Total,2,Female,3,Other Non Hispanic,4,Kings,127208
2009,0,Total,2,Female,5,Hispanic,4,Kings,256505
2009,1,<1,0,Total,1,White Non Hispanic,4,Kings,12004
2009,1,<1,0,Total,2,Black Non Hispanic,4,Kings,14781
2009,1,<1,0,Total,3,Other Non Hispanic,4,Kings,3424
2009,1,<1,0,Total,5,Hispanic,4,Kings,10050
2009,1,<1,1,Male,0,Total,4,Kings,20545
2009,1,<1,1,Male,1,White Non Hispanic,4,Kings,6135
2009,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7519
2009,1,<1,1,Male,3,Other Non Hispanic,4,Kings,1762
2009,1,<1,1,Male,5,Hispanic,4,Kings,5129
2009,1,<1,2,Female,0,Total,4,Kings,19714
2009,1,<1,2,Female,1,White Non Hispanic,4,Kings,5869
2009,1,<1,2,Female,2,Black Non Hispanic,4,Kings,7262
2009,1,<1,2,Female,3,Other Non Hispanic,4,Kings,1662
2009,1,<1,2,Female,5,Hispanic,4,Kings,4921
2009,2,01-09,0,Total,0,Total,4,Kings,331670
2009,2,01-09,0,Total,1,White Non Hispanic,4,Kings,115481
2009,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,103934
2009,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,37461
2009,2,01-09,0,Total,5,Hispanic,4,Kings,74794
2009,2,01-09,1,Male,0,Total,4,Kings,169302
2009,2,01-09,1,Male,1,White Non Hispanic,4,Kings,59526
2009,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,52804
2009,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,19227
2009,2,01-09,1,Male,5,Hispanic,4,Kings,37745
2009,2,01-09,2,Female,0,Total,4,Kings,162368
2009,2,01-09,2,Female,1,White Non Hispanic,4,Kings,55955
2009,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,51130
2009,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,18234
2009,2,01-09,2,Female,5,Hispanic,4,Kings,37049
2009,3,10-19,0,Total,0,Total,4,Kings,325526
2009,3,10-19,0,Total,1,White Non Hispanic,4,Kings,100451
2009,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,120140
2009,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,30476
2009,3,10-19,0,Total,5,Hispanic,4,Kings,74459
2009,3,10-19,1,Male,0,Total,4,Kings,165716
2009,3,10-19,1,Male,1,White Non Hispanic,4,Kings,52139
2009,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,59854
2009,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,15712
2009,3,10-19,1,Male,5,Hispanic,4,Kings,38011
2009,3,10-19,2,Female,0,Total,4,Kings,159810
2009,3,10-19,2,Female,1,White Non Hispanic,4,Kings,48312
2009,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,60286
2009,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,14764
2009,3,10-19,2,Female,5,Hispanic,4,Kings,36448
2009,4,20-24,0,Total,0,Total,4,Kings,175146
2009,4,20-24,0,Total,1,White Non Hispanic,4,Kings,57775
2009,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,62101
2009,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,15474
2009,4,20-24,0,Total,5,Hispanic,4,Kings,39796
2009,4,20-24,1,Male,0,Total,4,Kings,86457
2009,4,20-24,1,Male,1,White Non Hispanic,4,Kings,28823
2009,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,29142
2009,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,7799
2009,4,20-24,2,Female,1,White Non Hispanic,4,Kings,28952
2009,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,32959
2009,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,7675
2009,4,20-24,2,Female,5,Hispanic,4,Kings,19103
2009,5,25-34,0,Total,0,Total,4,Kings,438629
2009,5,25-34,0,Total,1,White Non Hispanic,4,Kings,172300
2009,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,132364
2009,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,43354
2009,5,25-34,0,Total,5,Hispanic,4,Kings,90611
2009,5,25-34,1,Male,0,Total,4,Kings,214861
2009,5,25-34,1,Male,1,White Non Hispanic,4,Kings,85375
2009,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,60541
2009,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,21179
2009,5,25-34,1,Male,5,Hispanic,4,Kings,47766
2009,5,25-34,2,Female,0,Total,4,Kings,223768
2009,5,25-34,2,Female,1,White Non Hispanic,4,Kings,86925
2009,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,71823
2009,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,22175
2009,5,25-34,2,Female,5,Hispanic,4,Kings,42845
2009,6,35-44,0,Total,0,Total,4,Kings,349594
2009,6,35-44,0,Total,1,White Non Hispanic,4,Kings,125648
2009,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,114149
2009,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,39395
2009,6,35-44,0,Total,5,Hispanic,4,Kings,70402
2009,6,35-44,1,Male,0,Total,4,Kings,165253
2009,6,35-44,1,Male,1,White Non Hispanic,4,Kings,64156
2009,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,47117
2009,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,19183
2009,6,35-44,1,Male,5,Hispanic,4,Kings,34797
2009,6,35-44,2,Female,0,Total,4,Kings,184341
2009,6,35-44,2,Female,1,White Non Hispanic,4,Kings,61492
2009,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,67032
2009,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,20212
2009,6,35-44,2,Female,5,Hispanic,4,Kings,35605
2009,7,45-54,0,Total,0,Total,4,Kings,336041
2009,7,45-54,0,Total,1,White Non Hispanic,4,Kings,118058
2009,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,121610
2009,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,37525
2009,7,45-54,0,Total,5,Hispanic,4,Kings,58848
2009,7,45-54,1,Male,0,Total,4,Kings,155773
2009,7,45-54,1,Male,1,White Non Hispanic,4,Kings,58740
2009,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,50339
2009,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,19637
2009,7,45-54,1,Male,5,Hispanic,4,Kings,27057
2009,7,45-54,2,Female,0,Total,4,Kings,180268
2009,7,45-54,2,Female,1,White Non Hispanic,4,Kings,59318
2009,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,71271
2009,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,17888
2009,7,45-54,2,Female,5,Hispanic,4,Kings,31791
2009,8,55-64,0,Total,0,Total,4,Kings,270119
2009,8,55-64,0,Total,1,White Non Hispanic,4,Kings,111236
2009,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,90124
2009,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,25698
2009,8,55-64,0,Total,5,Hispanic,4,Kings,43061
2009,8,55-64,1,Male,0,Total,4,Kings,121096
2009,8,55-64,1,Male,1,White Non Hispanic,4,Kings,52990
2009,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,36185
2009,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,13039
2009,8,55-64,1,Male,5,Hispanic,4,Kings,18882
2009,8,55-64,2,Female,0,Total,4,Kings,149023
2009,8,55-64,2,Female,1,White Non Hispanic,4,Kings,58246
2009,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,53939
2009,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,12659
2009,8,55-64,2,Female,5,Hispanic,4,Kings,24179
2009,9,65-74,0,Total,0,Total,4,Kings,157419
2009,9,65-74,0,Total,1,White Non Hispanic,4,Kings,65951
2009,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,53928
2009,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,12843
2009,9,65-74,0,Total,5,Hispanic,4,Kings,24697
2009,9,65-74,1,Male,0,Total,4,Kings,65710
2009,9,65-74,1,Male,1,White Non Hispanic,4,Kings,28880
2009,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,20219
2009,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,6214
2009,9,65-74,1,Male,5,Hispanic,4,Kings,10397
2009,9,65-74,2,Female,0,Total,4,Kings,91709
2009,9,65-74,2,Female,1,White Non Hispanic,4,Kings,37071
2009,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,33709
2009,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,6629
2009,9,65-74,2,Female,5,Hispanic,4,Kings,14300
2009,10,75-84,0,Total,0,Total,4,Kings,99343
2009,10,75-84,0,Total,1,White Non Hispanic,4,Kings,52160
2009,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,28083
2009,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,7039
2009,10,75-84,0,Total,5,Hispanic,4,Kings,12061
2009,10,75-84,1,Male,0,Total,4,Kings,37556
2009,10,75-84,1,Male,1,White Non Hispanic,4,Kings,20684
2009,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,9452
2009,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3004
2009,10,75-84,1,Male,5,Hispanic,4,Kings,4416
2009,10,75-84,2,Female,0,Total,4,Kings,61787
2009,10,75-84,2,Female,1,White Non Hispanic,4,Kings,31476
2009,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,18631
2009,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4035
2009,10,75-84,2,Female,5,Hispanic,4,Kings,7645
2009,11,85+,0,Total,0,Total,4,Kings,43352
2009,11,85+,0,Total,1,White Non Hispanic,4,Kings,28390
2009,11,85+,0,Total,2,Black Non Hispanic,4,Kings,9062
2009,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2133
2009,11,85+,0,Total,5,Hispanic,4,Kings,3767
2009,11,85+,1,Male,0,Total,4,Kings,13263
2009,11,85+,1,Male,1,White Non Hispanic,4,Kings,9021
2009,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2236
2009,11,85+,1,Male,3,Other Non Hispanic,4,Kings,858
2009,11,85+,1,Male,5,Hispanic,4,Kings,1148
2009,11,85+,2,Female,0,Total,4,Kings,30089
2009,11,85+,2,Female,1,White Non Hispanic,4,Kings,19369
2009,11,85+,2,Female,2,Black Non Hispanic,4,Kings,6826
2009,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1275
2009,11,85+,2,Female,5,Hispanic,4,Kings,2619
2010,2,01-09,2,Female,5,Hispanic,4,Kings,33441
2010,0,Total,0,Total,0,Total,4,Kings,2504700
2010,0,Total,0,Total,1,White Non Hispanic,4,Kings,910235
2010,0,Total,0,Total,2,Black Non Hispanic,4,Kings,820307
2010,0,Total,0,Total,3,Other Non Hispanic,4,Kings,277873
2010,0,Total,0,Total,5,Hispanic,4,Kings,496285
2010,0,Total,1,Male,0,Total,4,Kings,1181378
2010,0,Total,1,Male,1,White Non Hispanic,4,Kings,442799
2010,0,Total,1,Male,2,Black Non Hispanic,4,Kings,359584
2010,0,Total,1,Male,3,Other Non Hispanic,4,Kings,135988
2010,0,Total,1,Male,5,Hispanic,4,Kings,243007
2010,0,Total,2,Female,0,Total,4,Kings,1323322
2010,0,Total,2,Female,1,White Non Hispanic,4,Kings,467436
2010,0,Total,2,Female,2,Black Non Hispanic,4,Kings,460723
2010,0,Total,2,Female,3,Other Non Hispanic,4,Kings,141885
2010,0,Total,2,Female,5,Hispanic,4,Kings,253278
2010,1,<1,0,Total,0,Total,4,Kings,37345
2010,1,<1,0,Total,1,White Non Hispanic,4,Kings,15226
2010,1,<1,0,Total,2,Black Non Hispanic,4,Kings,10211
2010,1,<1,0,Total,3,Other Non Hispanic,4,Kings,3451
2010,1,<1,0,Total,5,Hispanic,4,Kings,8457
2010,1,<1,1,Male,0,Total,4,Kings,19295
