Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2007,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,26896
2007,8,55-64,2,Female,5,Hispanic,6,Queens,27811
2007,9,65-74,0,Total,0,Total,6,Queens,152263
2007,9,65-74,0,Total,1,White Non Hispanic,6,Queens,68407
2007,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,28596
2007,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,27983
2007,9,65-74,0,Total,5,Hispanic,6,Queens,27277
2007,9,65-74,1,Male,0,Total,6,Queens,66005
2007,9,65-74,1,Male,1,White Non Hispanic,6,Queens,30065
2007,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11222
2007,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,13149
2007,9,65-74,1,Male,5,Hispanic,6,Queens,11569
2007,9,65-74,2,Female,0,Total,6,Queens,86258
2007,9,65-74,2,Female,1,White Non Hispanic,6,Queens,38342
2007,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,17374
2007,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,14834
2007,9,65-74,2,Female,5,Hispanic,6,Queens,15708
2007,10,75-84,0,Total,0,Total,6,Queens,100226
2007,10,75-84,0,Total,1,White Non Hispanic,6,Queens,58947
2007,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,15995
2007,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,12729
2007,10,75-84,0,Total,5,Hispanic,6,Queens,12555
2007,10,75-84,1,Male,0,Total,6,Queens,38151
2007,10,75-84,1,Male,1,White Non Hispanic,6,Queens,22950
2007,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5296
2007,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,5375
2007,10,75-84,1,Male,5,Hispanic,6,Queens,4530
2007,10,75-84,2,Female,0,Total,6,Queens,62075
2007,10,75-84,2,Female,1,White Non Hispanic,6,Queens,35997
2007,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10699
2007,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,7354
2007,10,75-84,2,Female,5,Hispanic,6,Queens,8025
2007,11,85+,0,Total,0,Total,6,Queens,46899
2007,11,85+,0,Total,1,White Non Hispanic,6,Queens,32005
2007,11,85+,0,Total,2,Black Non Hispanic,6,Queens,6073
2007,11,85+,0,Total,3,Other Non Hispanic,6,Queens,4230
2007,11,85+,0,Total,5,Hispanic,6,Queens,4591
2007,11,85+,1,Male,0,Total,6,Queens,15223
2007,11,85+,1,Male,1,White Non Hispanic,6,Queens,10422
2007,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1784
2007,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1679
2007,11,85+,1,Male,5,Hispanic,6,Queens,1338
2007,11,85+,2,Female,0,Total,6,Queens,31676
2007,11,85+,2,Female,1,White Non Hispanic,6,Queens,21583
2007,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4289
2007,11,85+,2,Female,3,Other Non Hispanic,6,Queens,2551
2007,11,85+,2,Female,5,Hispanic,6,Queens,3253
2008,0,Total,0,Total,0,Total,6,Queens,2293007
2008,0,Total,0,Total,1,White Non Hispanic,6,Queens,720834
2008,0,Total,0,Total,2,Black Non Hispanic,6,Queens,434047
2008,0,Total,0,Total,3,Other Non Hispanic,6,Queens,525253
2008,0,Total,0,Total,5,Hispanic,6,Queens,612873
2008,0,Total,1,Male,0,Total,6,Queens,1115013
2008,0,Total,1,Male,1,White Non Hispanic,6,Queens,348576
2008,0,Total,1,Male,2,Black Non Hispanic,6,Queens,196311
2008,0,Total,1,Male,3,Other Non Hispanic,6,Queens,262144
2008,0,Total,1,Male,5,Hispanic,6,Queens,307982
2008,0,Total,2,Female,0,Total,6,Queens,1177994
2008,0,Total,2,Female,1,White Non Hispanic,6,Queens,372258
2008,0,Total,2,Female,2,Black Non Hispanic,6,Queens,237736
2008,0,Total,2,Female,3,Other Non Hispanic,6,Queens,263109
2008,0,Total,2,Female,5,Hispanic,6,Queens,304891
2008,1,<1,0,Total,0,Total,6,Queens,30143
2008,1,<1,0,Total,1,White Non Hispanic,6,Queens,6868
2008,1,<1,0,Total,2,Black Non Hispanic,6,Queens,5878
2008,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6347
2008,1,<1,0,Total,5,Hispanic,6,Queens,11050
2008,1,<1,1,Male,0,Total,6,Queens,15447
2008,1,<1,1,Male,1,White Non Hispanic,6,Queens,3523
2008,1,<1,1,Male,2,Black Non Hispanic,6,Queens,3015
2008,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3264
2008,1,<1,1,Male,5,Hispanic,6,Queens,5645
2008,1,<1,2,Female,0,Total,6,Queens,14696
2008,1,<1,2,Female,1,White Non Hispanic,6,Queens,3345
2008,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2863
2008,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3083
2008,1,<1,2,Female,5,Hispanic,6,Queens,5405
2008,2,01-09,0,Total,0,Total,6,Queens,248231
2008,2,01-09,0,Total,1,White Non Hispanic,6,Queens,58609
2008,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,47114
2008,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,60847
2008,2,01-09,0,Total,5,Hispanic,6,Queens,81661
2008,2,01-09,1,Male,0,Total,6,Queens,127391
2008,2,01-09,1,Male,1,White Non Hispanic,6,Queens,29994
2008,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,24030
2008,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,31563
2008,2,01-09,1,Male,5,Hispanic,6,Queens,41804
2008,2,01-09,2,Female,0,Total,6,Queens,120840
2008,2,01-09,2,Female,1,White Non Hispanic,6,Queens,28615
2008,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,23084
2008,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,29284
2008,2,01-09,2,Female,5,Hispanic,6,Queens,39857
2008,3,10-19,0,Total,0,Total,6,Queens,271613
2008,3,10-19,0,Total,1,White Non Hispanic,6,Queens,67638
2008,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,61672
2008,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,62559
2008,3,10-19,0,Total,5,Hispanic,6,Queens,79744
2008,3,10-19,1,Male,0,Total,6,Queens,138348
2008,3,10-19,1,Male,1,White Non Hispanic,6,Queens,34973
2008,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,30705
2008,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,32516
2008,3,10-19,1,Male,5,Hispanic,6,Queens,40154
2008,3,10-19,2,Female,0,Total,6,Queens,133265
2008,3,10-19,2,Female,1,White Non Hispanic,6,Queens,32665
2008,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,30967
2008,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,30043
2008,3,10-19,2,Female,5,Hispanic,6,Queens,39590
2008,4,20-24,0,Total,0,Total,6,Queens,151848
2008,4,20-24,0,Total,1,White Non Hispanic,6,Queens,39960
2008,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,34200
2008,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,31174
2008,4,20-24,0,Total,5,Hispanic,6,Queens,46514
2008,4,20-24,1,Male,0,Total,6,Queens,75683
2008,4,20-24,1,Male,1,White Non Hispanic,6,Queens,20155
2008,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,15782
2008,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,15887
2008,4,20-24,1,Male,5,Hispanic,6,Queens,23859
2008,4,20-24,2,Female,0,Total,6,Queens,76165
2008,4,20-24,2,Female,1,White Non Hispanic,6,Queens,19805
2008,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,18418
2008,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,15287
2008,4,20-24,2,Female,5,Hispanic,6,Queens,22655
2008,5,25-34,0,Total,0,Total,6,Queens,316800
2008,5,25-34,0,Total,1,White Non Hispanic,6,Queens,80980
2008,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,54215
2008,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,78578
2008,5,25-34,0,Total,5,Hispanic,6,Queens,103027
2008,5,25-34,1,Male,0,Total,6,Queens,160531
2008,5,25-34,1,Male,1,White Non Hispanic,6,Queens,40526
2008,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,25687
2008,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,37368
2008,5,25-34,1,Male,5,Hispanic,6,Queens,56950
2008,5,25-34,2,Female,0,Total,6,Queens,156269
2008,5,25-34,2,Female,1,White Non Hispanic,6,Queens,40454
2008,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,28528
2008,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,41210
2008,5,25-34,2,Female,5,Hispanic,6,Queens,46077
2008,6,35-44,0,Total,0,Total,6,Queens,368815
2008,6,35-44,0,Total,1,White Non Hispanic,6,Queens,103784
2008,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,63451
2008,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,94347
2008,6,35-44,0,Total,5,Hispanic,6,Queens,107233
2008,6,35-44,1,Male,0,Total,6,Queens,186451
2008,6,35-44,1,Male,1,White Non Hispanic,6,Queens,54750
2008,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,28298
2008,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,47416
2008,6,35-44,1,Male,5,Hispanic,6,Queens,55987
2008,6,35-44,2,Female,0,Total,6,Queens,182364
2008,6,35-44,2,Female,1,White Non Hispanic,6,Queens,49034
2008,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,35153
2008,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,46931
2008,6,35-44,2,Female,5,Hispanic,6,Queens,51246
2008,7,45-54,0,Total,0,Total,6,Queens,345773
2008,7,45-54,0,Total,1,White Non Hispanic,6,Queens,107192
2008,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,67162
2008,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,87725
2008,7,45-54,0,Total,5,Hispanic,6,Queens,83694
2008,7,45-54,1,Male,0,Total,6,Queens,170716
2008,7,45-54,1,Male,1,White Non Hispanic,6,Queens,54783
2008,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,29674
2008,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,44999
2008,7,45-54,1,Male,5,Hispanic,6,Queens,41260
2008,7,45-54,2,Female,0,Total,6,Queens,175057
2008,7,45-54,2,Female,1,White Non Hispanic,6,Queens,52409
2008,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,37488
2008,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,42726
2008,7,45-54,2,Female,5,Hispanic,6,Queens,42434
2008,8,55-64,0,Total,0,Total,6,Queens,253858
2008,8,55-64,0,Total,1,White Non Hispanic,6,Queens,96147
2008,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,48495
2008,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,56529
2008,8,55-64,0,Total,5,Hispanic,6,Queens,52687
2008,8,55-64,1,Male,0,Total,6,Queens,118007
2008,8,55-64,1,Male,1,White Non Hispanic,6,Queens,46065
2008,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,20366
2008,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,27951
2008,8,55-64,1,Male,5,Hispanic,6,Queens,23625
2008,8,55-64,2,Female,0,Total,6,Queens,135851
2008,8,55-64,2,Female,1,White Non Hispanic,6,Queens,50082
2008,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,28129
2008,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,28578
2008,8,55-64,2,Female,5,Hispanic,6,Queens,29062
2008,9,65-74,0,Total,0,Total,6,Queens,156923
2008,9,65-74,0,Total,1,White Non Hispanic,6,Queens,69399
2008,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,29440
2008,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,29228
2008,9,65-74,0,Total,5,Hispanic,6,Queens,28856
2008,9,65-74,1,Male,0,Total,6,Queens,68210
2008,9,65-74,1,Male,1,White Non Hispanic,6,Queens,30697
2008,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11483
2008,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,13730
2008,9,65-74,1,Male,5,Hispanic,6,Queens,12300
2008,9,65-74,2,Female,0,Total,6,Queens,88713
2008,9,65-74,2,Female,1,White Non Hispanic,6,Queens,38702
2008,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,17957
2008,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,15498
2008,9,65-74,2,Female,5,Hispanic,6,Queens,16556
2008,10,75-84,0,Total,0,Total,6,Queens,99811
2008,10,75-84,0,Total,1,White Non Hispanic,6,Queens,57140
2008,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,16000
2008,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,13303
2008,10,75-84,0,Total,5,Hispanic,6,Queens,13368
2008,10,75-84,1,Male,0,Total,6,Queens,38085
2008,10,75-84,1,Male,1,White Non Hispanic,6,Queens,22216
2008,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5345
2008,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,5624
2008,10,75-84,1,Male,5,Hispanic,6,Queens,4900
2008,10,75-84,2,Female,0,Total,6,Queens,61726
2008,10,75-84,2,Female,1,White Non Hispanic,6,Queens,34924
2008,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10655
2008,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,7679
2008,10,75-84,2,Female,5,Hispanic,6,Queens,8468
2008,11,85+,0,Total,0,Total,6,Queens,49192
2008,11,85+,0,Total,1,White Non Hispanic,6,Queens,33117
2008,11,85+,0,Total,2,Black Non Hispanic,6,Queens,6420
2008,11,85+,0,Total,3,Other Non Hispanic,6,Queens,4616
2008,11,85+,0,Total,5,Hispanic,6,Queens,5039
2008,11,85+,1,Male,0,Total,6,Queens,16144
2008,11,85+,1,Male,1,White Non Hispanic,6,Queens,10894
2008,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1926
2008,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1826
2008,11,85+,1,Male,5,Hispanic,6,Queens,1498
2008,11,85+,2,Female,0,Total,6,Queens,33048
2008,11,85+,2,Female,1,White Non Hispanic,6,Queens,22223
2008,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4494
2008,11,85+,2,Female,3,Other Non Hispanic,6,Queens,2790
2008,11,85+,2,Female,5,Hispanic,6,Queens,3541
2009,0,Total,0,Total,0,Total,6,Queens,2306712
2009,0,Total,0,Total,1,White Non Hispanic,6,Queens,719226
2009,0,Total,0,Total,2,Black Non Hispanic,6,Queens,433288
2009,0,Total,0,Total,3,Other Non Hispanic,6,Queens,533993
2009,0,Total,0,Total,5,Hispanic,6,Queens,620205
2009,0,Total,1,Male,0,Total,6,Queens,1122781
2009,0,Total,1,Male,1,White Non Hispanic,6,Queens,347710
2009,0,Total,1,Male,2,Black Non Hispanic,6,Queens,196534
2009,0,Total,1,Male,3,Other Non Hispanic,6,Queens,264551
2009,0,Total,1,Male,5,Hispanic,6,Queens,313986
2009,0,Total,2,Female,0,Total,6,Queens,1183931
2009,0,Total,2,Female,1,White Non Hispanic,6,Queens,371516
2009,0,Total,2,Female,2,Black Non Hispanic,6,Queens,236754
2009,0,Total,2,Female,3,Other Non Hispanic,6,Queens,269442
2009,0,Total,2,Female,5,Hispanic,6,Queens,306219
2009,1,<1,0,Total,0,Total,6,Queens,29901
2009,1,<1,0,Total,1,White Non Hispanic,6,Queens,6700
2009,1,<1,0,Total,2,Black Non Hispanic,6,Queens,5796
2009,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6445
2009,1,<1,0,Total,5,Hispanic,6,Queens,10960
2009,1,<1,1,Male,0,Total,6,Queens,15342
2009,1,<1,1,Male,1,White Non Hispanic,6,Queens,3439
2009,1,<1,1,Male,2,Black Non Hispanic,6,Queens,2967
2009,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3326
2009,1,<1,1,Male,5,Hispanic,6,Queens,5610
2009,1,<1,2,Female,0,Total,6,Queens,14559
2009,1,<1,2,Female,1,White Non Hispanic,6,Queens,3261
2009,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2829
2009,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3119
2009,1,<1,2,Female,5,Hispanic,6,Queens,5350
2009,2,01-09,0,Total,0,Total,6,Queens,258396
2009,2,01-09,0,Total,1,White Non Hispanic,6,Queens,58216
2009,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,47477
2009,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,66812
2009,2,01-09,0,Total,5,Hispanic,6,Queens,85891
2009,2,01-09,1,Male,0,Total,6,Queens,132654
2009,2,01-09,1,Male,1,White Non Hispanic,6,Queens,29858
2009,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,24323
2009,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,34610
2009,2,01-09,1,Male,5,Hispanic,6,Queens,43863
2009,2,01-09,2,Female,0,Total,6,Queens,125742
2009,2,01-09,2,Female,1,White Non Hispanic,6,Queens,28358
2009,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,23154
2009,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,32202
2009,2,01-09,2,Female,5,Hispanic,6,Queens,42028
2009,3,10-19,0,Total,0,Total,6,Queens,256651
2009,3,10-19,0,Total,1,White Non Hispanic,6,Queens,60134
2009,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,56781
2009,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,61858
2009,3,10-19,0,Total,5,Hispanic,6,Queens,77878
2009,3,10-19,1,Male,0,Total,6,Queens,130826
2009,3,10-19,1,Male,1,White Non Hispanic,6,Queens,31009
2009,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,28428
2009,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,31688
2009,3,10-19,1,Male,5,Hispanic,6,Queens,39701
2009,3,10-19,2,Female,0,Total,6,Queens,125825
2009,3,10-19,2,Female,1,White Non Hispanic,6,Queens,29125
2009,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,28353
2009,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,30170
2009,3,10-19,2,Female,5,Hispanic,6,Queens,38177
2009,4,20-24,0,Total,0,Total,6,Queens,140545
2009,4,20-24,0,Total,1,White Non Hispanic,6,Queens,33862
2009,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,31173
2009,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,30228
2009,4,20-24,0,Total,5,Hispanic,6,Queens,45282
2009,4,20-24,1,Male,0,Total,6,Queens,70043
2009,4,20-24,1,Male,1,White Non Hispanic,6,Queens,16784
2009,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,14518
2009,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,14811
2009,4,20-24,1,Male,5,Hispanic,6,Queens,23930
2009,4,20-24,2,Female,0,Total,6,Queens,70502
2009,4,20-24,2,Female,1,White Non Hispanic,6,Queens,17078
2009,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,16655
2009,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,15417
2009,4,20-24,2,Female,5,Hispanic,6,Queens,21352
2009,5,25-34,0,Total,0,Total,6,Queens,370505
2009,5,25-34,0,Total,1,White Non Hispanic,6,Queens,108575
2009,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,64484
2009,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,86723
2009,5,25-34,0,Total,5,Hispanic,6,Queens,110723
2009,5,25-34,1,Male,0,Total,6,Queens,185849
2009,5,25-34,1,Male,1,White Non Hispanic,6,Queens,54016
2009,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,30273
2009,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,41194
2009,5,25-34,1,Male,5,Hispanic,6,Queens,60366
2009,5,25-34,2,Female,0,Total,6,Queens,184656
2009,5,25-34,2,Female,1,White Non Hispanic,6,Queens,54559
2009,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,34211
2009,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,45529
2009,5,25-34,2,Female,5,Hispanic,6,Queens,50357
2009,6,35-44,0,Total,0,Total,6,Queens,349344
2009,6,35-44,0,Total,1,White Non Hispanic,6,Queens,98451
2009,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,58559
2009,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,88515
2009,6,35-44,0,Total,5,Hispanic,6,Queens,103819
2009,6,35-44,1,Male,0,Total,6,Queens,176609
2009,6,35-44,1,Male,1,White Non Hispanic,6,Queens,51558
2009,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,26270
2009,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,43743
2009,6,35-44,1,Male,5,Hispanic,6,Queens,55038
2009,6,35-44,2,Female,0,Total,6,Queens,172735
2009,6,35-44,2,Female,1,White Non Hispanic,6,Queens,46893
2009,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,32289
2009,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,44772
2009,6,35-44,2,Female,5,Hispanic,6,Queens,48781
2009,7,45-54,0,Total,0,Total,6,Queens,341205
2009,7,45-54,0,Total,1,White Non Hispanic,6,Queens,103603
2009,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,66980
2009,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,86358
2009,7,45-54,0,Total,5,Hispanic,6,Queens,84264
2009,7,45-54,1,Male,0,Total,6,Queens,169420
2009,7,45-54,1,Male,1,White Non Hispanic,6,Queens,53305
2009,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,29774
2009,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,44405
2009,7,45-54,1,Male,5,Hispanic,6,Queens,41936
2009,7,45-54,2,Female,0,Total,6,Queens,171785
2009,7,45-54,2,Female,1,White Non Hispanic,6,Queens,50298
2009,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,37206
2009,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,41953
2009,7,45-54,2,Female,5,Hispanic,6,Queens,42328
2009,8,55-64,0,Total,0,Total,6,Queens,259243
2009,8,55-64,0,Total,1,White Non Hispanic,6,Queens,97050
2009,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,49677
2009,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,58778
2009,8,55-64,0,Total,5,Hispanic,6,Queens,53738
2009,8,55-64,1,Male,0,Total,6,Queens,121628
2009,8,55-64,1,Male,1,White Non Hispanic,6,Queens,46693
2009,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,21118
2009,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,29264
2009,8,55-64,1,Male,5,Hispanic,6,Queens,24553
2009,8,55-64,2,Female,0,Total,6,Queens,137615
2009,8,55-64,2,Female,1,White Non Hispanic,6,Queens,50357
2009,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,28559
2009,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,29514
2009,8,55-64,2,Female,5,Hispanic,6,Queens,29185
2009,9,65-74,0,Total,0,Total,6,Queens,157044
2009,9,65-74,0,Total,1,White Non Hispanic,6,Queens,67273
2009,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,30428
2009,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,30018
2009,9,65-74,0,Total,5,Hispanic,6,Queens,29325
2009,9,65-74,1,Male,0,Total,6,Queens,67993
2009,9,65-74,1,Male,1,White Non Hispanic,6,Queens,29744
2009,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11760
2009,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,13924
2009,9,65-74,1,Male,5,Hispanic,6,Queens,12565
2009,9,65-74,2,Female,0,Total,6,Queens,89051
2009,9,65-74,2,Female,1,White Non Hispanic,6,Queens,37529
2009,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,18668
2009,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,16094
2009,9,65-74,2,Female,5,Hispanic,6,Queens,16760
2009,10,75-84,0,Total,0,Total,6,Queens,99590
2009,10,75-84,0,Total,1,White Non Hispanic,6,Queens,55158
2009,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,16674
2009,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,13830
2009,10,75-84,0,Total,5,Hispanic,6,Queens,13928
2009,10,75-84,1,Male,0,Total,6,Queens,38545
2009,10,75-84,1,Male,1,White Non Hispanic,6,Queens,21778
2009,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5701
2009,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,5913
2009,10,75-84,1,Male,5,Hispanic,6,Queens,5153
2009,10,75-84,2,Female,0,Total,6,Queens,61045
2009,10,75-84,2,Female,1,White Non Hispanic,6,Queens,33380
2009,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10973
2009,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,7917
2009,10,75-84,2,Female,5,Hispanic,6,Queens,8775
2009,11,85+,0,Total,0,Total,6,Queens,44288
2009,11,85+,0,Total,1,White Non Hispanic,6,Queens,30204
2009,11,85+,0,Total,2,Black Non Hispanic,6,Queens,5259
2009,11,85+,0,Total,3,Other Non Hispanic,6,Queens,4428
2009,11,85+,0,Total,5,Hispanic,6,Queens,4397
2009,11,85+,1,Male,0,Total,6,Queens,13872
2009,11,85+,1,Male,1,White Non Hispanic,6,Queens,9526
2009,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1402
2009,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1673
2009,11,85+,1,Male,5,Hispanic,6,Queens,1271
2009,11,85+,2,Female,0,Total,6,Queens,30416
2009,11,85+,2,Female,1,White Non Hispanic,6,Queens,20678
2009,11,85+,2,Female,2,Black Non Hispanic,6,Queens,3857
2009,11,85+,2,Female,3,Other Non Hispanic,6,Queens,2755
2009,11,85+,2,Female,5,Hispanic,6,Queens,3126
2010,0,Total,0,Total,0,Total,6,Queens,2230722
2010,0,Total,0,Total,1,White Non Hispanic,6,Queens,636461
2010,0,Total,0,Total,2,Black Non Hispanic,6,Queens,420448
2010,0,Total,0,Total,3,Other Non Hispanic,6,Queens,560063
2010,0,Total,0,Total,5,Hispanic,6,Queens,613750
2010,0,Total,1,Male,0,Total,6,Queens,1079803
2010,0,Total,1,Male,1,White Non Hispanic,6,Queens,309133
2010,0,Total,1,Male,2,Black Non Hispanic,6,Queens,188791
2010,0,Total,1,Male,3,Other Non Hispanic,6,Queens,273125
2010,0,Total,1,Male,5,Hispanic,6,Queens,308754
2010,0,Total,2,Female,0,Total,6,Queens,1150919
2010,0,Total,2,Female,1,White Non Hispanic,6,Queens,327328
2010,0,Total,2,Female,2,Black Non Hispanic,6,Queens,231657
2010,0,Total,2,Female,3,Other Non Hispanic,6,Queens,286938
2010,0,Total,2,Female,5,Hispanic,6,Queens,304996
2010,1,<1,0,Total,0,Total,6,Queens,27390
2010,1,<1,0,Total,1,White Non Hispanic,6,Queens,6603
2010,1,<1,0,Total,2,Black Non Hispanic,6,Queens,4825
2010,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6366
2010,1,<1,0,Total,5,Hispanic,6,Queens,9596
2010,1,<1,1,Male,0,Total,6,Queens,13948
2010,1,<1,1,Male,1,White Non Hispanic,6,Queens,3343
2010,1,<1,1,Male,2,Black Non Hispanic,6,Queens,2429
2010,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3346
