year,pct,arstmade,frisked,searched,sex,race,age,build,city,crimsusp,arstoffn
2015,42,Y,Y,N,M,B,14,Z,BRONX,ROBBERY,ROBBERY
2015,84,N,Y,N,M,B,28,M,BROOKLYN,PETIT LARCENY, 
2015,84,N,N,N,M,B,22,T,BROOKLYN,MISD, 
2015,40,N,Y,N,M,Q,19,T,BRONX,CPM, 
2015,120,N,N,N,M,B,21,M,STATEN IS,GLA / CPSP, 
2015,120,N,N,N,M,B,21,M,STATEN IS,GLA / CPSP, 
2015,106,N,N,N,M,A,21,T,QUEENS,FELONY, 
2015,106,N,N,N,M,A,17,T,QUEENS,FELONY, 
2015,40,Y,Y,Y,M,B,54,M,BRONX,MISD,CT
2015,114,N,Y,N,M,B,17,T,QUEENS,FEL, 
2015,121,N,N,N,M,W,39,M,STATEN IS,FELONY, 
2015,67,N,N,N,M,B,22,M,BROOKLYN,FELONY, 
2015,40,Y,Y,Y,M,B,25,T,BRONX,MISD,CPCS 7
2015,40,N,Y,N,M,Q,17,T,BRONX,ROBBERY, 
2015,71,N,Y,Y,M,B,37,M,BROOKLYN,FEL, 
2015,40,Y,Y,N,M,B,20,T,BRONX,CPM,CPM
2015,40,Y,Y,N,M,B,20,T,BRONX,CPM,CPM
2015,40,Y,Y,N,M,Q,22,T,BRONX,CPM,CPM
2015,40,Y,Y,N,M,Q,19,H,BRONX,CPM,CPM
2015,67,N,Y,N,M,B,22,T,BROOKLYN,FEL, 
2015,66,N,Y,Y,M,I,33,T,BROOKLYN,MISD, 
2015,120,N,N,N,M,W,25,M,STATEN IS,GLA, 
2015,50,N,Y,Y,M,B,30,M,BRONX,MISD, 
2015,106,N,Y,Y,M,Q,24,M,QUEENS,FELONY, 
2015,106,N,Y,Y,M,Q,20,T,QUEENS,FELONY, 
2015,106,N,N,N,M,A,22,T,QUEENS,FELONY, 
2015,106,N,N,N,M,Q,22,T,QUEENS,FELONY, 
2015,120,N,N,N,M,B,22,M,STATEN IS,GLA/CPSP, 
2015,50,N,Y,N,M,B,23,M,BRONX,FELONY, 
2015,60,N,N,N,M,B,17,T,BROOKLYN,MISD, 
2015,13,N,N,Y,M,B,29,T,MANHATTAN,MISD, 
2015,90,N,N,N,M,Q,28,T,BROOKLYN,MISD, 
2015,114,Y,Y,Y,M,W,27,T,QUEENS,MISD,CPW
2015,121,Y,Y,Y,M,B,18,M,STATEN IS,FELONY,CPSP
2015,121,Y,Y,Y,M,B,18,M,STATEN IS,FELONY,ID THEFT
2015,47,N,Y,N,M,P,22,U,BRONX,FEL/CPW, 
2015,109,N,N,N,M,A,38,M,QUEENS,FELONY, 
2015,109,N,N,N,M,I,30,M,QUEENS,FELONY, 
2015,72,Y,Y,Y,M,P,26,T,BROOKLYN,MISD,TOS
2015,47,N,Y,Y,M,B,18,T,BRONX,FEL/GLA, 
2015,47,N,Y,N,M,B,15,T,BRONX,FEL/GLA, 
2015,114,N,Y,N,M,B,38,M,QUEENS,FEL, 
2015,76,N,N,N,M,P,15,M,BROOKLYN,MISD, 
2015,103,N,Y,N,M,B,35,M,QUEENS,MIS, 
2015,48,N,Y,N,M,B,30,M,BRONX,CPW, 
2015,14,N,Y,Y,M,B,29,T,MANHATTAN,FELONY, 
2015,60,Y,N,Y,M,Q,44,H,BROOKLYN,MISD,TOS
2015,60,N,N,N,M,B,21,T,BROOKLYN,FELONY, 
2015,47,N,Y,N,M,B,20,M,BRONX,FEL/CPW, 
2015,60,Y,N,N,M,B,35,M,BROOKLYN,MSD,TOS
2015,72,N,N,N,M,Q,24,H,BROOKLYN,FEL, 
2015,120,N,N,N,M,B,23,M,STATEN IS,GLA, 
2015,66,N,N,N,M,Q,33,M,BROOKLYN,FEL, 
2015,49,N,Y,N,M,P,36,M,BRONX,ROBBERY, 
2015,79,N,Y,Y,Z,Z,62,M,BROOKLYN,CSCS, 
2015,5,N,Y,N,M,B,19,M,MANHATTAN,FEL, 
2015,5,N,Y,N,M,Q,19,M,MANHATTAN,FEL, 
2015,62,Y,Y,N,M,A,19,M,BROOKLYN,FEL,ROBBERY
2015,62,N,N,N,M,A,19,M,BROOKLYN,FEL, 
2015,73,N,Y,N,M,B,24,H,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,34,M,BROOKLYN,FELONY, 
2015,49,N,Y,N,M,B,20,T,BRONX,CPW, 
2015,122,N,Y,N,M,B,16,M,STATEN IS,PETIT LARCENY, 
2015,73,Y,Y,Y,M,B,33,H,BROOKLYN,FELONY,CPW
2015,67,N,Y,N,M,B,23,M,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,23,H,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,23,M,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,23,M,BROOKLYN,FELONY, 
2015,40,N,N,N,M,B,63,T,BRONX,LARCENY, 
2015,123,N,Y,N,M,A,15,T,STATEN IS,FELONY, 
2015,123,N,Y,N,M,W,16,M,STATEN IS,FELONY, 
2015,43,N,N,N,M,P,20,M,BRONX,MISD, 
2015,43,N,N,N,M,Q,23,M,BRONX,MISD, 
2015,40,Y,Y,N,M,Q,37,T,BRONX,ROBBERY,PL 160.10
2015,73,Y,Y,N,M,B,35,T,BROOKLYN,DWI,DWI
2015,61,Y,N,N,M,B,19,M,BROOKLYN,MISD,TOS
2015,109,N,Y,N,M,B,22,M,QUEENS,FELONY, 
2015,20,N,N,N,M,B,55,H,MANHATTAN,FEL, 
2015,19,Y,Y,Y,M,Q,36,H,MANHATTAN,MISD,PETIT LARCENY
2015,20,N,Y,N,M,B,28,T,MANHATTAN,FEL, 
2015,23,N,Y,N,M,A,14,M,MANHATTAN,ROBBERY, 
2015,123,N,Y,Y,M,B,27,T,STATEN IS,FELONY, 
2015,123,N,Y,N,M,B,19,M,STATEN IS,FELONY, 
2015,61,Y,Y,Y,M,B,20,M,BROOKLYN,ROBBERY,CRIMINAL TRESPASS
2015,13,N,N,N,M,W,30,T,MANHATTAN,MISDEMEANOR, 
2015,110,Y,N,N,M,B,16,T,QUEENS,MISD,PETITY LARCENY
2015,47,N,Y,Y,M,B,26,T,BRONX,FEL/CPW, 
2015,88,N,Y,N,M,B,48,M,BROOKLYN,FELONY, 
2015,40,N,Y,N,M,B,18,M,BRONX,FEL, 
2015,46,Y,Y,Y,M,Q,19,T,BRONX,CPW,CPW
2015,67,N,Y,N,M,B,24,T,BROOKLYN,FELONY, 
2015,20,N,Y,N,M,B,36,M,MANHATTAN,MISD, 
2015,49,Y,Y,Y,M,A,17,T,BRONX,CRIMINAL TRESPASS,140.1
2015,49,Y,Y,Y,M,B,16,T,BRONX,CRIMINAL TRESPASS,140.1
2015,49,Y,Y,Y,M,B,20,T,BRONX,CRIM TRESPASS,140.1
2015,49,Y,Y,Y,M,B,16,T,BRONX,CRIMINAL TRESPASS,140.1
2015,49,Y,Y,Y,M,P,16,T,BRONX,CRIM TRESPASS,140.1
2015,49,Y,Y,Y,M,P,17,M,BRONX,CRIMINAL TRESPASS,140.1
2015,78,N,N,N,M,Q,27,T,BROOKLYN,CPW, 
2015,78,N,Y,N,M,B,22,M,BROOKLYN,CPW, 
2015,14,N,Y,N,M,B,20,M,MANHATTAN,MISD, 
2015,84,N,N,N,M,B,16,T,BROOKLYN,FELONY, 
2015,84,Y,N,N,M,B,16,T,BROOKLYN,FELONY,ROBBERY
2015,84,N,N,N,M,B,18,T,BROOKLYN,FELONY, 
2015,84,N,N,N,M,Q,15,T,BROOKLYN,FELONY, 
2015,106,N,Y,N,M,B,18,T,QUEENS,FELONY, 
2015,106,N,Y,N,M,Q,20,H,QUEENS,FELONY, 
2015,114,N,Y,N,M,W,24,M,QUEENS,FEL, 
2015,114,N,N,N,M,W,26,M,QUEENS,FEL, 
2015,79,N,Y,N,M,B,20,M,BROOKLYN,ROBBERY, 
2015,79,N,Y,N,Z,W,19,M,BROOKLYN,ROBBERY, 
2015,67,N,Y,N,M,B,29,T,BROOKLYN,FELONY, 
2015,114,N,N,N,M,B,18,T,QUEENS,FELONY, 
2015,114,Y,Y,Y,M,B,19,T,QUEENS,FELONY,OGA
2015,114,N,N,N,M,P,17,T,QUEENS,FELONY, 
2015,67,N,Y,N,M,B,20,M,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,20,M,BROOKLYN,FELONY, 
2015,67,N,Y,N,M,B,26,M,BROOKLYN,FELONY, 
2015,23,N,N,N,M,B,43,M,MANHATTAN,CPCS, 
2015,101,N,Y,Y,M,B,29,M,QUEENS,CPW, 
2015,43,N,N,N,M,Q,21,T,BRONX,MISD, 
2015,111,Y,Y,Y,M,B,14,T,QUEENS,FEL,CPW
2015,47,Y,Y,Y,M,P,16,M,BRONX,MISD,CT
2015,47,Y,Y,Y,M,Q,20,M,BRONX,MISD,CT
2015,47,Y,Y,Y,M,Q,24,M,BRONX,MISD,CT
2015,122,N,Y,N,M,Q,50,M,STATEN IS,AUTO BREAK, 
2015,105,N,Y,N,M,B,41,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,Q,19,T,QUEENS,FELONY, 
2015,79,N,Y,N,M,Q,21,M,BROOKLYN,CPW, 
2015,102,N,N,N,M,P,23,T,QUEENS,GLA, 
2015,102,N,N,N,M,P,21,T,QUEENS,GLA, 
2015,43,N,N,N,M,P,52,H,BRONX,MISD, 
2015,10,N,Y,N,M,W,31,M,MANHATTAN,MISDEMEANOR, 
2015,13,Y,Y,Y,M,B,25,T,MANHATTAN,MISDEMEANOR,140.1
2015,120,N,Y,N,M,B,20,M,STATEN IS,CPW, 
2015,14,N,Y,N,M,B,13,T,MANHATTAN,FELONY, 
2015,62,Y,Y,Y,M,B,17,T,BROOKLYN,FEL,215.4
2015,40,Y,Y,Y,F,B,19,H,BRONX,CPM,CPM
2015,49,N,Y,N,M,B,51,M,BRONX,CPW, 
2015,67,N,Y,N,M,B,20,T,BROOKLYN,FELONY, 
2015,114,N,N,N,M,Q,19,M,QUEENS,MISD, 
2015,114,N,N,N,M,Q,19,T,QUEENS,MISD, 
2015,34,N,Y,N,M,W,34,M,MANHATTAN,FEL, 
2015,66,N,Y,N,M,Q,21,T,BROOKLYN,FEL, 
2015,66,N,Y,N,M,Q,20,T,BROOKLYN,FEL, 
2015,66,N,Y,N,M,Q,21,M,BROOKLYN,FEL, 
2015,66,N,Y,N,M,Q,21,M,BROOKLYN,FEL, 
2015,62,N,Y,N,M,B,35,M,BROOKLYN,FEL, 
2015,62,N,N,N,M,B,33,M,BROOKLYN,FEL, 
2015,106,N,N,N,F,W,32,M,QUEENS,FELONY, 
2015,52,N,Y,N,M,Q,20,M,BRONX,FELONY, 
2015,40,N,Y,N,M,P,1,M,BRONX,CPW, 
2015,13,N,Y,N,M,Q,56,M,MANHATTAN,FELONY, 
2015,81,N,Y,N,M,B,28,M,BROOKLYN,FELONY, 
2015,61,Y,N,Y,M,Q,18,T,BROOKLYN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,32,Y,N,N,M,B,40,M,MANHATTAN,CT,CRIMINAL TRESPASS
2015,43,N,Y,Y,M,Q,40,M,BRONX,MISD, 
2015,19,Y,Y,Y,M,Q,39,T,MANHATTAN,MISD,CPSP
2015,34,N,Y,Y,M,P,18,M,MANHATTAN,FEL, 
2015,105,N,N,N,M,B,13,T,QUEENS,FEL, 
2015,73,N,N,N,M,B,18,M,BROOKLYN,BURGLARY, 
2015,25,Y,Y,N,M,B,45,H,MANHATTAN,CPW,CPW
2015,79,N,Y,Y,M,B,14,T,BROOKLYN,ROBBERY, 
2015,111,N,Y,Y,M,A,32,H,QUEENS,GLA, 
2015,66,N,N,N,M,W,34,M,BROOKLYN,MISD, 
2015,114,Y,Y,Y,M,P,20,T,QUEENS,MISDEMEANOR,CPW
2015,5,N,N,N,M,B,32,M,MANHATTAN,ASSAULT 3, 
2015,40,Y,Y,Y,M,B,39,M,BRONX,MISD,CPM
2015,72,N,N,N,M,B,14,T,BROOKLYN,MISD, 
2015,72,N,N,N,M,B,16,T,BROOKLYN,MISD, 
2015,88,N,Y,N,M,B,33,M,BROOKLYN,CPW, 
2015,114,N,Y,N,M,B,14,M,QUEENS,FELONY, 
2015,105,N,Y,N,M,B,24,M,QUEENS,FEL, 
2015,114,N,Y,N,M,B,17,T,QUEENS,FEL, 
2015,114,N,Y,N,M,Q,18,T,QUEENS,FEL, 
2015,60,Y,Y,N,M,B,29,T,BROOKLYN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,75,N,Y,N,M,Q,27,T,BROOKLYN,FELONY, 
2015,79,N,Y,Y,M,B,34,M,BROOKLYN,CPW, 
2015,78,N,Y,N,M,B,24,T,BROOKLYN,CPW, 
2015,40,N,Y,N,M,B,1,T,BRONX,CPW, 
2015,25,N,Y,N,M,B,19,T,MANHATTAN,ASSAULT/CPW, 
2015,25,N,Y,N,M,B,20,T,MANHATTAN,ASSAULT/CPW, 
2015,25,N,Y,N,M,B,21,T,MANHATTAN,ASSAULT/CPW, 
2015,108,N,Y,N,M,B,27,M,QUEENS,CRIMINAL MISCHIEF, 
2015,7,N,N,N,M,Q,40,H,MANHATTAN,MISD, 
2015,25,N,Y,N,M,B,13,M,MANHATTAN,FELONY, 
2015,52,N,Y,N,M,Q,22,T,BRONX,FELONY, 
2015,106,Y,Y,Y,M,Q,22,T,QUEENS,FELONY,PL 265.01
2015,123,N,Y,N,M,A,15,T,STATEN IS,FELONY, 
2015,50,N,Y,N,M,B,25,M,BRONX,MISD, 
2015,13,N,N,N,F,Q,27,H,MANHATTAN,MISDEMEANOR, 
2015,48,N,Y,Y,M,Q,38,M,BRONX,BURGLARY, 
2015,45,N,Y,N,M,B,20,M,BRONX,MISD, 
2015,63,N,N,N,M,B,42,M,BROOKLYN,FEL, 
2015,44,N,Y,N,M,B,18,T,BRONX,ASSAULT/CPW, 
2015,44,N,Y,N,M,P,28,M,BRONX,ASSAULT/CPW, 
2015,83,N,N,N,M,B,20,Z,BROOKLYN,CPM, 
2015,71,Y,N,N,M,B,36,T,BROOKLYN,MISD,CRIMINAL MISCHIEF
2015,23,N,Y,N,M,B,15,T,MANHATTAN,PETIT LARCENY, 
2015,23,N,Y,N,M,B,14,M,MANHATTAN,PETIT LARCENY, 
2015,23,N,Y,N,M,Q,15,T,MANHATTAN,PETIT LARCENY, 
2015,40,N,Y,N,M,B,16,T,BRONX,CPW, 
2015,40,N,Y,N,M,Q,15,T,BRONX,CPW, 
2015,68,Y,Y,N,M,Q,35,T,BROOKLYN,MISD,140.1
2015,68,Y,Y,Y,M,Q,45,M,BROOKLYN,MISD,140.1
2015,68,Y,Y,Y,M,W,33,M,BROOKLYN,MISD,265.01
2015,77,Y,Y,Y,M,B,26,T,BROOKLYN,F,CPW
2015,83,N,Y,N,F,B,21,T,BROOKLYN,FELONY, 
2015,83,N,N,N,M,B,15,T,BROOKLYN,MISD, 
2015,83,N,N,N,M,B,14,T,BROOKLYN,MISD, 
2015,123,N,N,N,M,B,19,M,STATEN IS,FEL, 
2015,123,N,Y,N,M,Q,19,M,STATEN IS,FEL, 
2015,123,N,Y,N,M,Q,17,M,STATEN IS,FEL, 
2015,123,N,Y,N,M,W,18,M,STATEN IS,FELONY, 
2015,123,N,Y,N,M,W,17,M,STATEN IS,FEL, 
2015,30,N,N,N,M,B,25,M,MANHATTAN,FELONY, 
2015,30,N,N,N,M,B,25,M,MANHATTAN,FELONY, 
2015,47,N,Y,N,M,B,29,M,BRONX,FEL/CPW, 
2015,47,N,Y,N,M,B,46,H,BRONX,FEL/CPW, 
2015,41,Y,N,N,M,P,31,M,BRONX,ASSAULT 2,ASSAULT 2 (STOP W
2015,73,N,Y,N,M,B,30,M,BROOKLYN,FELONY, 
2015,77,N,Y,Y,M,B,38,T,BROOKLYN,M, 
2015,1,N,Y,N,M,B,40,M,MANHATTAN,BURGLARY, 
2015,102,N,Y,N,M,Q,19,T,QUEENS,BURGLARY, 
2015,68,Y,N,N,F,Q,49,H,BROOKLYN,MISD,THEFT OF SERVICES
2015,9,N,Y,N,F,Q,45,M,MANHATTAN,CRIMINAL PSSESSION OF A WEAPON, 
2015,113,N,Y,N,M,B,36,M,QUEENS,FELONY, 
2015,90,N,Y,N,M,B,17,T,BROOKLYN,MISD, 
2015,90,N,Y,N,M,Q,17,T,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,31,T,BROOKLYN,FEL, 
2015,105,N,Y,N,M,B,28,M,QUEENS,FEL, 
2015,60,Y,N,Y,M,B,27,M,BROOKLYN,MISD,CRIMINAL TRESPASS
2015,60,Y,N,Y,M,B,18,M,BROOKLYN,MISD,CRIMINAL TRESSPAS
2015,105,N,Y,N,M,B,28,M,QUEENS,FEL, 
2015,46,N,Y,Y,M,B,23,T,BRONX,CPW, 
2015,123,N,Y,N,M,W,21,Z,STATEN IS,FELONY, 
2015,71,Y,Y,Y,M,B,27,T,BROOKLYN,FEL,ORDER OF PROTECTI
2015,79,N,Y,Y,M,B,25,M,BROOKLYN,ROBBERY, 
2015,42,Y,Y,Y,M,B,55,M,BRONX,MISD,CPCS
2015,47,N,Y,Y,M,B,30,T,BRONX,FEL/CPW, 
2015,83,N,N,N,M,Q,32,T,BROOKLYN,FEL, 
2015,83,N,N,N,M,Q,57,M,BROOKLYN,FELONY, 
2015,47,N,Y,N,M,B,30,M,BRONX,MISD/CPCS, 
2015,111,N,N,N,M,B,32,T,QUEENS,FEL, 
2015,72,N,Y,N,M,Q,51,M,BROOKLYN,MISD, 
2015,72,N,Y,N,M,Q,27,M,BROOKLYN,MISD, 
2015,42,N,Y,N,M,B,25,Z,BRONX,CPM, 
2015,102,N,N,N,M,P,36,M,QUEENS,ROBBERY, 
2015,104,N,N,N,M,Q,22,M,QUEENS,CRIMINAL MISCHIEF, 
2015,105,N,Y,N,F,B,20,T,QUEENS,FELONY, 
2015,111,N,N,N,M,W,22,M,QUEENS,FEL, 
2015,111,N,N,N,M,W,45,M,QUEENS,FEL, 
2015,111,N,N,N,M,W,46,M,QUEENS,FEL, 
2015,111,N,N,N,M,W,58,M,QUEENS,FEL, 
2015,123,N,N,N,M,B,46,M,STATEN IS,FELONY, 
2015,123,N,N,N,M,B,47,M,STATEN IS,FELONY, 
2015,60,Y,Y,N,M,B,26,M,BROOKLYN,CPW,ORDER OF PROTECTI
2015,62,Y,Y,N,M,W,43,T,BROOKLYN,FEL,BURGLARY
2015,60,Y,N,N,M,Q,27,Z,BROOKLYN,MISD,THEFT OF SERVICES
2015,47,N,Y,N,M,B,22,M,BRONX,FEL/CPW, 
2015,106,N,Y,N,M,A,21,T,QUEENS,FELONY, 
2015,107,N,N,N,M,A,15,M,QUEENS,BURGLARY, 
2015,107,N,N,N,M,B,15,T,QUEENS,CRIMINAL TRESPASS, 
2015,107,N,N,N,M,B,16,T,QUEENS,CRIMINALTRESPASS, 
2015,84,N,N,N,M,Q,50,M,BROOKLYN,BURGLARY (FEL), 
2015,19,Y,Y,N,M,B,51,T,MANHATTAN,MISD,155.25
2015,60,Y,Y,N,M,B,28,M,BROOKLYN,CPM,CPM
2015,71,N,N,N,M,B,200,H,BROOKLYN,FEL, 
2015,71,N,N,N,M,B,15,T,BROOKLYN,FEL, 
2015,7,N,Y,N,M,Q,18,M,MANHATTAN,FEL, 
2015,121,N,N,N,M,Q,20,M,STATEN IS,MISDEMEANOR, 
2015,43,Y,Y,Y,M,B,19,T,BRONX,MISD,CPCS
2015,9,N,Y,Y,M,Q,31,T,MANHATTAN,MISD, 
2015,102,N,N,N,M,Q,23,M,QUEENS,GLA, 
2015,102,N,N,N,M,Q,25,M,QUEENS,GLA, 
2015,73,N,Y,Y,M,B,15,T,BROOKLYN,CPW, 
2015,105,N,N,N,M,B,16,T,QUEENS,FE, 
2015,105,N,Y,N,M,B,16,T,QUEENS,FEL, 
2015,114,Y,N,Y,M,Q,34,H,QUEENS,FELONY,POSSESSION ON BUR
2015,106,N,Y,N,M,A,25,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,A,20,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,A,26,M,QUEENS,FELONY, 
2015,70,N,Y,N,M,B,23,T,BROOKLYN,MIS/CPW, 
2015,48,N,Y,N,M,Q,15,T,BRONX,FELONY, 
2015,70,N,Y,N,M,B,22,M,BROOKLYN,CPM, 
2015,111,N,N,N,M,W,19,M,QUEENS,FEL, 
2015,111,N,N,N,M,W,18,M,QUEENS,FEL, 
2015,111,N,N,N,M,W,19,T,QUEENS,FEL, 
2015,114,Y,Y,Y,M,Q,22,T,QUEENS,FEL,BURG TOOLS
2015,70,N,N,N,M,B,19,T,BROOKLYN,CPM, 
2015,70,N,N,Y,M,B,18,M,BROOKLYN,CPM, 
2015,70,N,N,N,M,B,19,T,BROOKLYN,CPM, 
2015,7,Y,Y,Y,M,B,33,H,MANHATTAN,MISD,CPW
2015,102,N,N,N,M,Q,24,M,QUEENS,GLA, 
2015,42,Y,Y,Y,M,B,42,H,BRONX,CT,CT
2015,106,N,N,N,M,U,55,T,QUEENS,FELONY, 
2015,50,N,Y,N,M,Q,999,M,BRONX,MISD, 
2015,50,N,Y,N,M,Q,32,M,BRONX,MISD, 
2015,102,N,Y,N,M,A,16,T,QUEENS,GLA, 
2015,102,N,Y,N,M,A,18,T,QUEENS,GLA, 
2015,73,N,Y,N,M,U,30,M,BROOKLYN,FELONY, 
2015,106,N,Y,N,M,B,24,H,QUEENS,FELONY, 
2015,83,N,N,N,M,B,25,M,BROOKLYN,MISD, 
2015,83,N,N,N,M,B,25,H,BROOKLYN,FELONY, 
2015,83,N,N,N,M,B,25,M,BROOKLYN,FELONY, 
2015,20,N,Y,N,F,B,23,T,MANHATTAN,MISD, 
2015,113,N,Y,N,M,B,33,M,QUEENS,FELONY, 
2015,79,N,Y,N,M,B,17,U,BROOKLYN,BURGLARY, 
2015,79,N,N,N,M,W,39,M,BROOKLYN,BURGLARY, 
2015,79,N,N,N,M,W,35,M,BROOKLYN,BURGLARY, 
2015,106,N,N,N,M,B,32,M,QUEENS,FELONY, 
2015,13,N,Y,N,M,Q,25,T,MANHATTAN,MISD, 
2015,13,Y,Y,Y,M,Q,20,T,MANHATTAN,MISDEMEANOR,140.35
2015,19,Y,Y,N,M,B,47,M,MANHATTAN,MISD,155.25
2015,62,Y,N,N,F,W,26,T,BROOKLYN,FEL,145.02
2015,62,Y,N,N,M,W,34,M,BROOKLYN,FEL,BURGLARY
2015,43,N,Y,N,M,P,20,H,BRONX,FEL, 
2015,17,Y,Y,N,M,W,27,M,MANHATTAN,MISD,265.01
2015,106,N,Y,N,M,B,49,M,QUEENS,MISDEMEANOR, 
2015,25,Y,Y,Y,M,B,16,T,MANHATTAN,CPW,265.01
2015,42,Y,N,N,M,Q,50,T,BRONX,CRIM TRES,CRIM TRES
2015,28,N,Y,Y,M,B,36,M,MANHATTAN,MISD, 
2015,114,N,Y,N,M,B,15,T,QUEENS,FELONY, 
2015,42,Y,N,Y,M,Q,55,T,BRONX,CT,CT
2015,106,N,Y,N,M,A,25,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,A,19,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,A,19,M,QUEENS,FELONY, 
2015,114,N,Y,N,M,B,14,T,QUEENS,FELONY, 
2015,114,N,Y,N,M,B,14,H,QUEENS,FELONY, 
2015,107,N,N,N,M,A,21,T,QUEENS,GLA, 
2015,107,N,N,N,M,A,21,M,QUEENS,DRUG, 
2015,114,N,Y,N,M,B,13,T,QUEENS,FELONY, 
2015,60,N,Y,N,M,B,39,T,BROOKLYN,CRIMINAL TRESPASS, 
2015,42,N,Y,N,M,B,19,T,BRONX,WARRANT, 
2015,73,N,Y,N,F,B,19,M,BROOKLYN,FEL, 
2015,73,N,Y,Y,M,B,26,M,BROOKLYN,FELON, 
2015,73,Y,Y,Y,M,B,23,T,BROOKLYN,FELONY,CPW FIREARM
2015,72,Y,Y,Y,M,W,30,H,BROOKLYN,FEL,GRAND LARCENY/UUV
2015,109,Y,N,N,M,B,23,U,QUEENS,FELONY,PL 120.05
2015,44,N,Y,N,M,P,19,T,BRONX,ROBBERY, 
2015,42,Y,Y,Y,M,A,50,M,BRONX,CPCS,CPCS
2015,66,Y,Y,Y,M,Q,26,M,BROOKLYN,MSID,CRIMINAL MISCHIEF
2015,84,N,N,N,M,P,30,M,BROOKLYN,ASSAULT, 
2015,84,N,N,N,M,Q,20,M,BROOKLYN,GRAND LARCENY, 
2015,41,N,Y,N,M,B,54,M,BRONX,CPW (GUN) MENACING, 
2015,41,N,N,N,M,B,12,T,BRONX,ATT GRAND LARCENY, 
2015,18,N,N,N,M,B,36,M,MANHATTAN,MISD, 
2015,90,N,N,N,M,B,46,M,BROOKLYN,MISD, 
2015,45,N,Y,N,M,B,20,M,BRONX,MISD, 
2015,107,N,Y,N,M,B,24,T,QUEENS,PETIT LARCENY, 
2015,107,N,Y,N,M,B,25,M,QUEENS,PETIT LARCENY, 
2015,107,N,Y,N,M,B,24,M,QUEENS,PETIT LARCENY, 
2015,49,N,N,N,M,P,18,T,BRONX,GRAND LARCENY, 
2015,19,N,N,N,M,P,21,T,MANHATTAN,FEL, 
2015,49,N,Y,N,M,Q,15,T,BRONX,ROBBERY / CPM, 
2015,49,Y,Y,Y,M,Q,18,T,BRONX,ROBBERY / CPM,CPM
2015,49,Y,Y,Y,M,W,50,M,BRONX,CPCS,CPCS
2015,49,Y,Y,Y,M,W,47,T,BRONX,CSCS,CSCS
2015,105,N,N,N,M,Q,14,T,QUEENS,FEL, 
2015,106,N,Y,N,M,A,36,M,QUEENS,FELONY, 
2015,66,Y,Y,N,M,Q,28,M,BROOKLYN,FLED,MISD
2015,66,Y,Y,N,M,W,23,M,BROOKLYN,FED,UUMV
2015,5,N,Y,N,M,B,21,T,MANHATTAN,MISD, 
2015,66,N,Y,N,F,Q,31,M,BROOKLYN,MSI, 
2015,66,N,Y,N,M,Q,34,T,BROOKLYN,MIS, 
2015,5,N,N,N,M,Q,24,M,MANHATTAN,BURGLARY, 
2015,10,N,N,N,M,W,22,M,MANHATTAN,FELONY, 
2015,110,Y,Y,Y,M,Q,30,M,QUEENS,FELONY,160.15
2015,110,Y,Y,Y,M,Q,40,T,QUEENS,FELONY,160.15
2015,110,Y,Y,Y,M,Q,21,M,QUEENS,FELONY,160.15
2015,41,N,Y,N,M,B,18,T,BRONX,MISD, 
2015,77,N,Y,N,M,B,40,M,BROOKLYN,F, 
2015,106,N,Y,N,M,A,16,M,QUEENS,FELONY, 
2015,106,N,Y,N,M,P,15,M,QUEENS,FELONY, 
2015,49,N,Y,Y,M,B,31,M,BRONX,ASSAULT, 
2015,106,N,Y,N,M,B,61,T,QUEENS,FELONY, 
2015,105,N,Y,N,M,B,42,T,QUEENS,FEL, 
2015,105,N,Y,N,M,Q,41,H,QUEENS,FEL, 
2015,19,Y,Y,Y,M,B,53,M,MANHATTAN,MISD,PETIT LARC ENY
2015,106,N,Y,N,M,W,36,M,QUEENS,FELONY, 
2015,13,N,Y,N,M,W,55,M,MANHATTAN,MISD, 
2015,72,N,N,N,M,B,18,M,BROOKLYN,FEL, 
2015,47,Y,Y,Y,M,B,24,T,BRONX,FEL/CPW,265.01
2015,19,N,N,N,M,B,54,T,MANHATTAN,FEL, 
2015,24,N,Y,N,M,B,54,T,MANHATTAN,ASSAULT, 
2015,48,N,Y,N,M,Q,45,T,BRONX,CPW, 
2015,48,N,Y,N,M,Q,42,Z,BRONX,RECKLESS ENDANGERMENT, 
2015,48,N,Y,N,M,Q,23,Z,BRONX,RECKLESSENDANGERMENT, 
2015,14,N,Y,Y,F,B,50,H,MANHATTAN,FELONY, 
2015,102,N,Y,N,M,Q,32,M,QUEENS,GLA, 
2015,40,N,N,N,F,B,20,H,BRONX,CRIM TRES, 
