year,pct,sex,race,age,build,city,crimsusp
2014,106,M,A,59,M,QUEENS,FELONY
2014,60,M,B,18,T,BROOKLYN,FEL
2014,84,M,Q,99,M,BROOKLYN,CPW
2014,22,M,B,17,M,MANHATTAN,FELONY
2014,49,M,W,25,T,BRONX,CPM
2014,106,M,B,20,M,QUEENS,FELONY
2014,106,M,B,20,M,QUEENS,FELONY
2014,22,M,B,30,M,MANHATTAN,FELONY
2014,43,M,B,33,M,BRONX,MISDEMEANOR
2014,121,M,P,32,M,STATEN ISLAND,MISDEMEANOR
2014,67,M,B,20,T,BROOKLYN,FEL
2014,107,M,A,42,H,QUEENS,CPW
2014,107,M,A,42,T,QUEENS,CPW
2014,23,F,Q,22,T,MANHATTAN,MISD
2014,23,M,Q,22,H,MANHATTAN,MISD
2014,121,F,Q,24,T,STATEN ISLAND,MISDEMEANOR
2014,121,M,W,19,T,STATEN ISLAND,MISDEMEANOR
2014,68,M,W,25,T,BROOKLYN,FELONY
2014,114,M,B,25,M,QUEENS,FEL
2014,114,M,B,21,M,QUEENS,FEL
2014,122,M,W,19,M,STATEN ISLAND,BURG
2014,121,M,Q,16,T,STATEN ISLAND,MISDEMEANOR
2014,40,M,B,17,M,BRONX,FELONY
2014,66,M,B,22,T,BROOKLYN,FEL
2014,9,F,W,22,T,MANHATTAN,ASSAULT
2014,9,M,W,24,T,MANHATTAN,ASSAULT
2014,102,M,Q,19,M,QUEENS,CPW
2014,121,M,B,35,T,STATEN ISLAND,MISDEMEANOR
2014,115,M,Q,22,T,QUEENS,ROBBERY
2014,30,M,Q,30,T,MANHATTAN,FEL  / ROBBERY
2014,62,M,W,25,M,BROOKLYN,FEL
2014,110,M,U,18,T,QUEENS,MISD
2014,62,M,W,20,M,BROOKLYN,MISD
2014,62,M,W,19,H,BROOKLYN,MISD
2014,32,M,B,23,M,MANHATTAN,FELONY
2014,105,M,B,31,T,QUEENS,FEL
2014,79,M,B,36,T,BROOKLYN,GLA/BURGLARY
2014,68,M,Q,19,M,BROOKLYN,FELONY
2014,68,M,Q,18,T,BROOKLYN,FELONY
2014,20,M,Q,61,M,MANHATTAN,FELONY
2014,44,M,B,31,T,BRONX,ROBBERY/ASSAULT
2014,44,M,B,36,M,BRONX,ROBBERY/ASSAULT
2014,33,M,B,16,T,MANHATTAN,CPW
2014,104,M,Q,20,T,QUEENS,GLA
2014,106,M,B,25,T,QUEENS,FELONY
2014,106,M,A,39,M,QUEENS,FELONY
2014,106,M,W,46,M,QUEENS,FELONY
2014,79,M,B,50,M,BROOKLYN,BURGLARY
2014,66,M,A,17,T,BROOKLYN,MISD
2014,66,M,A,15,T,BROOKLYN,MISD
2014,66,M,A,15,T,BROOKLYN,MISD
2014,66,M,A,16,T,BROOKLYN,MISD
2014,81,M,B,28,M,BROOKLYN,G/L
2014,79,M,Q,43,U,BROOKLYN,BURGLARY
2014,84,M,B,42,M,BROOKLYN,CSCS
2014,121,M,B,34,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,41,M,STATEN ISLAND,MISDEMEANOR
2014,79,M,Q,39,U,BROOKLYN,BURGLARY
2014,43,M,P,19,M,BRONX,MISD
2014,79,M,B,21,T,BROOKLYN,BURGLARY
2014,106,M,B,28,M,QUEENS,FELONY
2014,44,M,Q,30,M,BRONX,CPW/BURGLAR'S TOOLS
2014,14,M,Q,50,H,MANHATTAN,MISD
2014,66,M,W,58,H,BROOKLYN,MISD
2014,122,M,Q,22,T,STATEN ISLAND,UUV
2014,67,M,B,23,T,BROOKLYN,FEL
2014,67,Z,Z,31,T,BROOKLYN,FEL
2014,17,M,Q,52,T,MANHATTAN,FELONY
2014,111,M,P,39,H,QUEENS,BURGLARY
2014,111,M,W,38,M,QUEENS,BURGLARY
2014,111,M,A,20,M,QUEENS,BURGLARY
2014,43,M,Q,20,M,BRONX,FELONY
2014,79,M,Q,31,U,BROOKLYN,BURGLARY
2014,84,M,B,31,M,BROOKLYN,CPW
2014,71,F,B,45,M,BROOKLYN,MISD
2014,71,M,B,54,M,BROOKLYN,MISD
2014,106,M,A,30,M,QUEENS,FELONY
2014,106,F,A,20,M,QUEENS,FELONY
2014,25,M,B,31,T,MANHATTAN,CPFI
2014,40,M,Q,45,T,BRONX,CRIMINAL POSSESSION O
2014,103,M,B,23,Z,QUEENS,CPW
2014,25,M,B,18,M,MANHATTAN,MISD
2014,120,F,W,43,M,STATEN ISLAND,GLA / CPSP
2014,106,M,A,19,M,QUEENS,FELONY
2014,106,M,Q,20,M,QUEENS,FELONY
2014,49,M,Q,43,H,BRONX,CPW
2014,25,M,Q,41,M,MANHATTAN,CRIMINAL MISCHIEF
2014,71,M,B,28,T,BROOKLYN,MISD
2014,76,M,B,19,M,BROOKLYN,MISD
2014,33,M,B,16,M,MANHATTAN,BURGLARY
2014,23,M,B,36,H,MANHATTAN,MISD
2014,49,M,W,43,T,BRONX,CPW/CPCS
2014,79,F,B,53,M,BROOKLYN,CPCS
2014,102,M,B,42,T,QUEENS,ASSAULT
2014,107,M,A,19,M,QUEENS,BURGLARY
2014,107,M,A,20,M,QUEENS,BURGLARY
2014,107,M,A,16,M,QUEENS,BURGLARY
2014,121,M,B,34,H,STATEN ISLAND,MISDEMEANOR
2014,40,M,B,46,M,BRONX,MISD
2014,121,M,B,35,T,STATEN ISLAND,MISDEMEANOR
2014,28,M,B,38,M,MANHATTAN,MISD
2014,25,M,B,28,T,MANHATTAN,GLA
2014,121,M,B,17,T,STATEN ISLAND,FELONY
2014,121,M,B,14,T,STATEN ISLAND,FELONY
2014,66,M,Q,39,M,BROOKLYN,FEL
2014,66,M,Q,38,H,BROOKLYN,FEL
2014,41,M,B,28,M,BRONX,FELONY
2014,41,M,B,31,T,BRONX,FELONY
2014,121,F,Q,37,M,STATEN ISLAND,FELONY
2014,121,M,B,20,T,STATEN ISLAND,FELONY
2014,121,M,B,22,T,STATEN ISLAND,FELONY
2014,40,M,B,15,M,BRONX,MISD
2014,44,M,B,31,M,BRONX,CPW/CPM
2014,60,M,W,18,M,BROOKLYN,CPW
2014,84,F,Q,31,Z,BROOKLYN,ROBBERY (FEL)
2014,24,M,B,48,M,MANHATTAN,CPW
2014,122,F,Z,16,M,STATEN ISLAND,BURG
2014,102,M,Q,21,H,QUEENS,GLA
2014,122,M,W,19,T,STATEN ISLAND,BURG
2014,121,M,W,20,M,STATEN ISLAND,MISDEMEANOR
2014,44,M,B,25,T,BRONX,CPW
2014,60,M,B,21,M,BROOKLYN,FEL
2014,60,M,B,24,M,BROOKLYN,FEL
2014,30,M,B,27,Z,MANHATTAN,FEL  / CPW
2014,105,M,B,26,M,QUEENS,FEL
2014,60,M,B,36,M,BROOKLYN,FEL
2014,122,M,W,36,T,STATEN ISLAND,BURG
2014,107,M,B,28,M,QUEENS,GRAND LARCENY
2014,60,M,B,28,M,BROOKLYN,FEL
2014,106,M,W,23,M,QUEENS,FELONY
2014,113,M,B,26,M,QUEENS,FELONY
2014,113,M,W,50,H,QUEENS,FELONY
2014,115,M,Q,19,H,QUEENS,OGA
2014,114,M,I,31,M,QUEENS,FEL
2014,121,M,B,36,M,STATEN ISLAND,FELONY
2014,105,M,B,18,M,QUEENS,FEL
2014,40,F,B,27,M,BRONX,MISD
2014,106,M,B,30,M,QUEENS,FEL
2014,107,M,B,30,T,QUEENS,GLA
2014,122,M,W,21,M,STATEN ISLAND,COMM BURG
2014,72,M,A,28,T,BROOKLYN,FEL
2014,105,M,B,20,T,QUEENS,FEL
2014,122,M,W,25,T,STATEN ISLAND,BURG
2014,122,M,W,51,H,STATEN ISLAND,BURG
2014,108,M,Q,52,T,QUEENS,ROBBERY
2014,44,F,Q,30,M,BRONX,SEXUAL ASSAULT
2014,67,M,B,28,T,BROOKLYN,FEL
2014,73,M,B,21,M,BROOKLYN,MISD
2014,105,M,B,51,M,QUEENS,FEL
2014,25,M,Q,37,M,MANHATTAN,CPW
2014,121,M,Q,16,T,STATEN ISLAND,MISDEMEANOR
2014,105,M,B,38,M,QUEENS,FEL
2014,104,M,B,20,M,QUEENS,ROBBERY
2014,104,M,Q,22,M,QUEENS,ROBBERY
2014,104,M,Q,17,M,QUEENS,ROBBERY
2014,114,M,B,32,T,QUEENS,CPW
2014,114,M,P,40,M,QUEENS,CPW
2014,106,M,B,30,M,QUEENS,MISD
2014,105,M,B,21,M,QUEENS,FEL
2014,79,M,P,42,T,BROOKLYN,BURGLARY
2014,13,M,B,27,T,MANHATTAN,POSSESSION OF BURGLAR
2014,79,Z,Q,37,M,BROOKLYN,BURGLARY
2014,70,M,B,16,M,BROOKLYN,FELONY/ROBBERY
2014,70,M,Q,15,M,BROOKLYN,FELONY/ROBBERY
2014,102,M,A,15,M,QUEENS,GRAFFITTI
2014,45,M,B,40,M,BRONX,MISD
2014,109,M,P,26,M,QUEENS,ROBBERY
2014,66,M,W,24,T,BROOKLYN,FEL
2014,107,M,Q,23,T,QUEENS,ROBBERY
2014,47,M,P,20,M,BRONX,FEL/ASSAULT
2014,121,M,Q,16,T,STATEN ISLAND,MISDEMEANOR
2014,79,M,Q,52,M,BROOKLYN,BURGLARY
2014,90,M,B,25,T,BROOKLYN,FEL
2014,90,M,Q,55,T,BROOKLYN,FEL
2014,110,M,Q,21,M,QUEENS,FEL
2014,101,M,Q,59,M,QUEENS,FELONY
2014,109,M,B,25,M,QUEENS,GRAND LARCENY
2014,109,M,Q,18,M,QUEENS,GRAND LARCENY
2014,23,M,B,22,M,MANHATTAN,MISD
2014,90,M,Q,35,T,BROOKLYN,FEL
2014,90,M,Q,53,T,BROOKLYN,FEL
2014,66,M,B,45,T,BROOKLYN,FEL
2014,105,M,B,19,M,QUEENS,FEL
2014,106,F,W,18,M,QUEENS,FELONY
2014,24,M,B,22,T,MANHATTAN,ROBBERY
2014,106,M,B,28,H,QUEENS,FELONY
2014,71,M,B,29,M,BROOKLYN,MISD
2014,106,M,B,54,H,QUEENS,FELONY
2014,107,M,W,15,M,QUEENS,GRAND LARCENY
2014,41,M,B,26,T,BRONX,CPW
2014,41,M,B,46,T,BRONX,CPW FELONY
2014,41,M,B,20,T,BRONX,BURGLARY
2014,107,M,Q,23,T,QUEENS,MENACING
2014,62,M,W,40,T,BROOKLYN,MISD
2014,49,M,B,21,M,BRONX,PETIT LARCENY
2014,41,M,B,23,T,BRONX,CPW  FELONY
2014,41,M,Q,24,T,BRONX,CPW  (FELONY)
2014,73,M,B,40,M,BROOKLYN,FEL
2014,60,M,Q,24,T,BROOKLYN,MISD
2014,60,M,Q,22,T,BROOKLYN,MISD
2014,60,M,Q,22,H,BROOKLYN,MISD
2014,114,M,B,20,T,QUEENS,CPW
2014,114,M,B,29,H,QUEENS,CPW
2014,60,M,B,26,M,BROOKLYN,FEL
2014,44,M,B,26,T,BRONX,CPW
2014,45,M,Q,47,M,BRONX,FELONY
2014,9,M,A,28,T,MANHATTAN,FELONY
2014,9,M,A,29,H,MANHATTAN,FELONY
2014,45,M,B,15,M,BRONX,FELONY
2014,45,M,B,24,M,BRONX,FELONY
2014,44,M,B,23,M,BRONX,CPW
2014,49,M,Q,20,M,BRONX,GLA
2014,49,M,Q,17,T,BRONX,GLA
2014,49,M,W,20,T,BRONX,GLA
2014,88,M,W,32,T,BROOKLYN,GLA
2014,23,M,B,18,T,MANHATTAN,MISD
2014,41,M,Q,23,T,BRONX,ASSAULT 3
2014,104,M,B,20,M,QUEENS,CRIM MIS
2014,73,M,B,53,M,BROOKLYN,FEL
2014,73,M,B,26,M,BROOKLYN,FEL
2014,30,M,Q,20,M,MANHATTAN,FEL  / CPW
2014,14,M,Q,36,T,MANHATTAN,CPW
2014,107,M,B,22,M,QUEENS,ROBBERY
2014,107,M,B,27,T,QUEENS,ROBBERY
2014,68,M,W,24,T,BROOKLYN,FELONY
2014,111,M,I,29,M,QUEENS,FEL
2014,23,M,Q,30,M,MANHATTAN,F
2014,68,M,W,33,M,BROOKLYN,FELONY
2014,25,M,B,40,T,MANHATTAN,ROBBERY
2014,34,M,Q,44,M,MANHATTAN,FEL
2014,75,M,Q,41,M,BROOKLYN,BURGLARY
2014,106,M,Q,35,H,QUEENS,FELONY
2014,104,M,Q,41,H,QUEENS,ASSAULT
2014,106,M,Q,30,T,QUEENS,FELONY
2014,13,M,Q,49,M,MANHATTAN,CPW
2014,14,M,P,27,T,MANHATTAN,FORCIBLE TOUCHING
2014,13,M,P,60,H,MANHATTAN,CPW
2014,105,M,B,20,M,QUEENS,FEL
2014,25,M,B,17,T,MANHATTAN,THEFT OF SERVICES
2014,121,M,B,21,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,20,M,STATEN ISLAND,MISDEMEANOR
2014,25,M,W,42,M,MANHATTAN,UNAUTHORIZED SALE OF
2014,25,M,B,22,T,MANHATTAN,CRIMINAL TRESPASS
2014,121,M,B,44,M,STATEN ISLAND,FELONY
2014,107,M,B,18,T,QUEENS,GLA
2014,28,M,B,25,T,MANHATTAN,220.39
2014,28,M,B,21,M,MANHATTAN,220.39
2014,75,F,B,61,M,BROOKLYN,ASSAULT ( MISD)
2014,75,M,B,50,M,BROOKLYN,ASSAULT
2014,25,M,Z,17,M,MANHATTAN,FELONY
2014,107,M,I,18,M,QUEENS,GLA
2014,107,M,I,17,M,QUEENS,GLA
2014,32,M,B,47,M,MANHATTAN,MISD
2014,13,M,B,50,M,MANHATTAN,FELONY
2014,90,M,Q,34,T,BROOKLYN,FEL
2014,109,M,B,25,M,QUEENS,GRAND LARCENY
2014,45,M,U,21,M,BRONX,FELONY
2014,66,M,Q,21,T,BROOKLYN,MISD
2014,66,M,W,29,T,BROOKLYN,MIDS
2014,73,M,B,27,M,BROOKLYN,FEL
2014,67,M,Z,16,T,BROOKLYN,FEL
2014,79,Z,Z,15,U,BROOKLYN,ASSAULT
2014,107,M,Q,23,M,QUEENS,BURGLARY
2014,111,M,A,23,M,QUEENS,FELONY
2014,121,M,Q,29,M,STATEN ISLAND,FELONY
2014,121,M,Q,36,M,STATEN ISLAND,FELONY
2014,48,M,B,22,T,BRONX,CPW
2014,90,M,B,50,T,BROOKLYN,MISD
2014,22,M,P,50,M,MANHATTAN,FELONY
2014,111,M,W,29,M,QUEENS,BURGLARY
2014,75,M,B,17,T,BROOKLYN,MISD
2014,44,M,P,23,T,BRONX,FELONY
2014,44,M,P,23,T,BRONX,FELONY
2014,107,M,Q,22,T,QUEENS,ROBBERY
2014,47,M,B,32,M,BRONX,FEL
2014,107,M,W,23,T,QUEENS,CPW
2014,23,M,W,43,T,MANHATTAN,MISD
2014,88,M,B,53,M,BROOKLYN,CRIM.TRESS
2014,42,M,Q,52,M,BRONX,CPW
2014,42,M,Q,47,Z,BRONX,CPW
2014,42,Z,Q,54,M,BRONX,CPW
2014,109,M,A,30,M,QUEENS,GLA
2014,23,F,B,12,T,MANHATTAN,FEL
2014,79,M,B,16,T,BROOKLYN,FEL
2014,109,M,Q,18,T,QUEENS,ROBBERY
2014,72,M,W,23,M,BROOKLYN,FELONY
2014,72,M,W,22,M,BROOKLYN,FELONY
2014,62,M,W,53,M,BROOKLYN,MIS
2014,70,M,B,15,T,BROOKLYN,FELONY/ROBBERY
2014,60,M,B,27,M,BROOKLYN,FEL
2014,22,M,W,44,M,MANHATTAN,FELONY
2014,42,M,B,18,M,BRONX,CPW
2014,60,M,B,20,M,BROOKLYN,CPW
2014,60,M,Q,19,T,BROOKLYN,CPW
2014,60,M,Q,17,M,BROOKLYN,CPW
2014,90,M,Q,22,M,BROOKLYN,FEL
2014,61,M,W,32,T,BROOKLYN,CPCS MISD
2014,61,M,W,35,T,BROOKLYN,CPCS MISD
2014,79,M,B,29,M,BROOKLYN,BURGLARY
2014,47,M,B,24,M,BRONX,FEL/CPW
2014,44,M,Q,25,T,BRONX,CPW
2014,109,F,B,23,M,QUEENS,BURGLARY
2014,109,M,B,25,M,QUEENS,BURGLARY
2014,121,M,B,17,M,STATEN ISLAND,FELONY
2014,121,M,B,30,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,15,M,STATEN ISLAND,MISDEMEANOR
2014,25,M,B,24,T,MANHATTAN,CPW
2014,40,M,B,29,T,BRONX,FEL
2014,81,M,B,52,T,BROOKLYN,MISD
2014,79,M,B,20,M,BROOKLYN,BURGLARY
2014,109,M,Q,27,T,QUEENS,ROBBERY
2014,109,M,Q,20,T,QUEENS,ROBBERY
2014,23,M,B,14,T,MANHATTAN,MISD
2014,79,Z,Z,25,T,BROOKLYN,CRIM TRESS
2014,120,M,Q,23,M,STATEN ISLAND,CPW
2014,42,M,Q,21,Z,BRONX,CPW
2014,121,M,B,37,M,STATEN ISLAND,MISDEMEANOR
2014,7,M,Q,23,M,MANHATTAN,FEL
2014,66,M,B,22,T,BROOKLYN,FEL
2014,23,M,W,35,M,MANHATTAN,FELONY
2014,26,M,Q,52,T,MANHATTAN,CPCS
2014,25,M,B,19,M,MANHATTAN,MISD
2014,23,M,B,18,T,MANHATTAN,MISD
2014,23,M,Q,14,H,MANHATTAN,MISD
2014,23,Z,Z,18,T,MANHATTAN,MISD
2014,25,F,B,20,T,MANHATTAN,CPW
2014,25,M,B,24,T,MANHATTAN,CPW/RECKLESS ENDANGER
2014,25,M,B,21,T,MANHATTAN,CPW
2014,7,F,B,24,T,MANHATTAN,FEL
2014,7,F,Q,22,M,MANHATTAN,FEL
2014,79,M,B,43,T,BROOKLYN,CPCS
2014,40,M,Q,18,T,BRONX,MISD
2014,6,F,B,21,T,MANHATTAN,PETIT LARCENY
2014,40,M,B,16,Z,BRONX,MISD
2014,42,F,B,30,M,BRONX,GL
2014,40,M,Q,19,M,BRONX,MISD
2014,121,M,B,23,M,STATEN ISLAND,FELONY
2014,79,M,W,46,M,BROOKLYN,BURGLARY
2014,114,M,Q,22,T,QUEENS,FELONY
2014,23,M,B,30,T,MANHATTAN,FELONY
2014,42,M,B,20,H,BRONX,CPW
2014,73,M,B,21,M,BROOKLYN,FEL
2014,106,M,B,17,M,QUEENS,FELONY
2014,106,M,B,21,M,QUEENS,FELONY
2014,23,M,P,17,T,MANHATTAN,MISD
2014,101,M,B,29,M,QUEENS,FEL
2014,66,M,U,24,M,BROOKLYN,MED
2014,66,M,B,36,M,BROOKLYN,FEL
2014,66,M,W,43,M,BROOKLYN,FEL
2014,106,M,B,19,T,QUEENS,FEL
2014,52,M,B,15,M,BRONX,MISD
2014,121,M,B,42,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,23,M,STATEN ISLAND,MISDEMEANOR
2014,60,M,B,29,M,BROOKLYN,ROBBERY
2014,60,M,B,25,M,BROOKLYN,ROBBERY
2014,79,M,P,18,M,BROOKLYN,BURGLARY
2014,66,M,W,23,H,BROOKLYN,FE;
2014,66,M,W,28,M,BROOKLYN,FEL
2014,83,M,B,20,T,BROOKLYN,MIS
2014,83,M,B,18,T,BROOKLYN,MIS
2014,109,M,B,27,M,QUEENS,GLA
2014,122,M,W,44,M,STATEN ISLAND,PL AUTO
2014,47,M,Q,20,M,BRONX,FEL/CPW
2014,101,M,B,34,H,QUEENS,FEL
2014,28,M,B,34,H,MANHATTAN,MISD
2014,79,M,B,29,M,BROOKLYN,BURGLARY
2014,75,M,B,28,H,BROOKLYN,ASSAULT
2014,90,M,P,22,T,BROOKLYN,FEL
2014,79,M,W,21,T,BROOKLYN,BURGLARY
2014,70,M,B,23,T,BROOKLYN,MIS/CRIM TRES
2014,81,F,Q,43,M,BROOKLYN,GLA
2014,9,M,Q,35,T,MANHATTAN,BURGLARY
2014,120,M,B,15,M,STATEN ISLAND,BURGLARY
2014,84,M,B,46,M,BROOKLYN,LARCENY
2014,78,F,W,51,T,BROOKLYN,MISD
2014,5,M,P,39,M,MANHATTAN,PETIT LARCENY
2014,121,M,W,23,M,STATEN ISLAND,MISDEMEANOR
2014,43,M,Q,29,M,BRONX,MISD
2014,5,M,W,25,T,MANHATTAN,P LARCENY
2014,23,M,B,23,T,MANHATTAN,MISD
2014,23,M,B,21,H,MANHATTAN,MISD
2014,43,M,B,21,T,BRONX,MISD
2014,43,M,Q,16,T,BRONX,MISD
2014,121,M,B,21,M,STATEN ISLAND,MISDEMEANOR
2014,106,M,B,37,H,QUEENS,FELONY
2014,70,M,B,13,T,BROOKLYN,MIS/PETIT LARCENY
2014,70,M,B,14,T,BROOKLYN,MIS/PETIT LARCENY
2014,106,M,W,36,M,QUEENS,FELONY
2014,5,M,W,34,M,MANHATTAN,PETIT LARCENY
2014,48,Z,Z,33,M,BRONX,ROBBERY
2014,79,M,B,17,T,BROOKLYN,CPW
2014,44,M,Q,22,T,BRONX,CPW
2014,48,M,B,23,T,BRONX,CPW
2014,48,M,B,29,M,BRONX,CPW
2014,43,M,B,23,M,BRONX,MISD
2014,90,M,Q,21,T,BROOKLYN,FEL
2014,120,F,Q,39,T,STATEN ISLAND,ASSAULT
2014,120,M,B,55,H,STATEN ISLAND,ASSAULT
2014,102,M,B,14,T,QUEENS,CPW
2014,77,M,B,16,T,BROOKLYN,MISD
2014,41,M,Q,41,M,BRONX,CPW
2014,18,M,P,30,T,MANHATTAN,MISD
2014,79,M,B,23,T,BROOKLYN,CPW
2014,79,M,B,17,M,BROOKLYN,CPW
2014,40,M,P,46,M,BRONX,MISD
2014,79,M,B,22,T,BROOKLYN,CPW
2014,79,M,Q,21,T,BROOKLYN,CPW
2014,79,M,Q,21,M,BROOKLYN,CPW
2014,79,M,Q,16,Z,BROOKLYN,CPW
2014,79,M,P,22,T,BROOKLYN,CPW
2014,79,M,B,21,T,BROOKLYN,CPW/RECK;ESS END
2014,79,M,P,24,T,BROOKLYN,CPW
2014,44,M,B,18,M,BRONX,CPW
2014,44,M,Q,21,T,BRONX,CPW
2014,73,M,Q,36,T,BROOKLYN,CPW
2014,60,M,W,43,M,BROOKLYN,FEL
2014,60,M,W,45,M,BROOKLYN,FEL
2014,47,M,B,35,M,BRONX,MISD
2014,7,M,Q,27,T,MANHATTAN,FEL
2014,7,M,Q,28,U,MANHATTAN,FELONY
2014,60,M,W,22,M,BROOKLYN,FEL
2014,41,M,B,29,M,BRONX,CPW
2014,41,M,B,23,M,BRONX,CPW
2014,106,M,W,38,H,QUEENS,FELONY
2014,79,Z,W,21,M,BROOKLYN,CPW
2014,44,M,B,15,T,BRONX,CPW
2014,44,M,B,17,T,BRONX,CPW
2014,114,M,P,31,H,QUEENS,FELONY
2014,114,M,Q,24,M,QUEENS,FELONY
2014,121,M,B,21,M,STATEN ISLAND,MISDEMEANOR
2014,114,M,Q,28,M,QUEENS,FELONY
2014,43,M,Q,32,T,BRONX,MISD
2014,47,M,B,24,M,BRONX,FEL/CPW
2014,23,M,Q,56,T,MANHATTAN,MISD
2014,40,M,B,57,T,BRONX,MISD
2014,114,M,B,17,T,QUEENS,CPW
2014,79,M,B,17,M,BROOKLYN,CPW/RECKLESS ENDG
2014,14,M,B,21,M,MANHATTAN,FEL
2014,114,M,B,24,T,QUEENS,FEL
2014,121,M,B,16,T,STATEN ISLAND,MISDEMANOR
2014,121,M,B,16,T,STATEN ISLAND,MISDEMEANOR
2014,121,M,Q,18,T,STATEN ISLAND,MISDEMEANOR
2014,41,M,B,32,M,BRONX,CPW
2014,47,M,B,23,M,BRONX,MISD
2014,121,M,P,44,H,STATEN ISLAND,MISDEMEANOR
2014,109,M,B,22,M,QUEENS,ASLT
2014,62,M,W,27,H,BROOKLYN,FEL
2014,62,M,W,22,H,BROOKLYN,FEL
2014,60,M,W,20,M,BROOKLYN,FEL
2014,60,M,W,25,M,BROOKLYN,FEL
2014,79,M,B,17,M,BROOKLYN,ROBBERY
2014,44,M,B,24,T,BRONX,CPW
2014,42,M,B,21,M,BRONX,ROBBERY
2014,7,M,Q,26,M,MANHATTAN,MISD
2014,44,M,Q,18,T,BRONX,CPW
2014,79,Z,Z,36,H,BROOKLYN,MISD
2014,109,M,Q,22,M,QUEENS,BURGLARY
2014,109,M,Q,38,M,QUEENS,BURGLARY
2014,52,M,W,34,T,BRONX,MISD
2014,111,M,Q,26,H,QUEENS,FEL
2014,40,M,B,20,M,BRONX,CPW
2014,40,M,B,19,M,BRONX,CPW
2014,123,F,W,29,T,STATEN ISLAND,FELONY
2014,105,M,B,28,M,QUEENS,FEL
2014,79,M,Q,31,M,BROOKLYN,ROBBERY
2014,62,M,B,28,M,BROOKLYN,FEL
2014,79,M,Q,33,M,BROOKLYN,ASSAULT/ASSOCIATE
2014,114,M,B,30,T,QUEENS,FELONY
2014,71,M,W,32,M,BROOKLYN,MISD
2014,105,M,B,32,T,QUEENS,FEL
2014,79,M,B,24,U,BROOKLYN,ROBBERY
2014,79,M,B,18,T,BROOKLYN,ROBBERY
2014,79,M,B,19,T,BROOKLYN,ROBBERY
2014,106,M,P,14,T,QUEENS,FELONY
2014,40,M,Q,26,T,BRONX,MISD
2014,103,M,A,20,M,QUEENS,GRAND LARCENY
2014,60,M,B,33,M,BROOKLYN,FEL
2014,75,M,B,26,H,BROOKLYN,CPW
2014,44,M,B,18,T,BRONX,CPW
2014,79,M,B,18,M,BROOKLYN,ROBBERY
2014,60,M,B,34,M,BROOKLYN,FEL
2014,60,M,B,35,M,BROOKLYN,FEL
2014,75,M,B,33,M,BROOKLYN,CPW
2014,105,M,B,15,T,QUEENS,FEL
2014,44,M,B,32,T,BRONX,CPW
2014,60,M,B,21,M,BROOKLYN,FEL
2014,104,M,Q,45,M,QUEENS,ASSAULT
2014,72,M,B,1,T,BROOKLYN,FEL
2014,121,M,B,35,H,STATEN ISLAND,MISDEMEANOR
2014,121,M,P,34,H,STATEN ISLAND,MISDEMEANOR
2014,9,M,B,24,T,MANHATTAN,FELONY
2014,66,M,P,20,T,BROOKLYN,MISD
2014,121,M,B,13,M,STATEN ISLAND,FELONY
2014,102,M,Q,15,T,QUEENS,GRAFFITI
2014,102,M,Q,14,M,QUEENS,GRAFFITI
2014,5,M,B,39,H,MANHATTAN,CPW
2014,66,M,Q,28,T,BROOKLYN,FEL
2014,23,M,B,16,M,MANHATTAN,MISD
2014,110,M,Q,34,M,QUEENS,MIDS
2014,106,M,A,33,M,QUEENS,MISD
2014,113,M,U,23,T,QUEENS,CPW
2014,113,M,B,35,T,QUEENS,ROBBERY
2014,60,M,Q,33,T,BROOKLYN,FELONY
2014,25,M,B,48,M,MANHATTAN,ASSAULT
2014,25,M,I,47,T,MANHATTAN,ASSAULT
2014,113,M,B,15,T,QUEENS,FELONY
2014,113,M,B,22,M,QUEENS,FELONY
2014,113,M,B,20,T,QUEENS,FELONY
2014,113,M,B,37,M,QUEENS,CPW
2014,113,M,B,32,T,QUEENS,ROBBERY
2014,40,M,B,23,M,BRONX,MISD
2014,101,M,U,24,M,QUEENS,CPW
2014,121,M,W,24,M,STATEN ISLAND,FELONY
2014,113,M,B,21,M,QUEENS,MISD
2014,113,M,B,20,M,QUEENS,MISD
2014,44,M,B,22,T,BRONX,CPW
2014,42,M,Q,27,Z,BRONX,BURGLARY
2014,81,M,Q,24,T,BROOKLYN,CPM
2014,60,M,B,19,T,BROOKLYN,CPW
2014,101,M,B,26,M,QUEENS,FELONY
2014,40,M,B,16,Z,BRONX,MISD
2014,77,M,B,20,M,BROOKLYN,MISD
2014,83,M,B,41,T,BROOKLYN,MISD
2014,67,M,B,24,T,BROOKLYN,FEL
2014,67,M,B,38,M,BROOKLYN,FEL
2014,110,M,Q,27,M,QUEENS,FEL
2014,60,M,B,43,M,BROOKLYN,FEL
2014,110,M,Q,27,T,QUEENS,CPW
2014,110,M,Q,30,T,QUEENS,CPW
2014,110,M,Z,30,Z,QUEENS,CPW
2014,114,M,W,30,H,QUEENS,FELONY
2014,44,M,B,21,M,BRONX,CPW/ASSAULT
2014,44,M,Q,31,T,BRONX,CPW/ASSAULT
2014,40,M,B,46,T,BRONX,MISF
